transaction_id,transaction_date,amount,transaction_type,merchant_name,category,account_type,location,currency,description
49,2/20/2022,9838.89,transfer,Gigazoom,groceries,checking,Adelaide Mail Centre,AUD,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non
50,2/1/2022,1292.37,transfer,Voomm,transportation,checking,Mendoza,ARS,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem
51,2/14/2022,2161.61,transfer,Yoveo,entertainment,credit card,Mabusag,PHP,ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam
52,2/19/2022,2957.38,deposit,Brainverse,transportation,checking,Pemzashen,AMD,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris
53,2/14/2022,1217.64,withdrawal,Oba,transportation,credit card,Toulouse,EUR,mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet
54,2/22/2022,7341.14,transfer,Nlounge,groceries,checking,Palmares,BRL,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in
55,2/18/2022,7927.47,deposit,Zoomlounge,utilities,checking,Petaẖ Tiqwa,ILS,eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis
56,2/6/2022,9079.46,transfer,Skalith,entertainment,credit card,Tsapêraī,AFN,in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate
57,2/8/2022,8461.57,deposit,Youbridge,transportation,credit card,Santa Catarina Ixtahuacán,GTQ,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum
58,2/27/2022,6838.69,withdrawal,JumpXS,groceries,credit card,Golynki,RUB,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea
59,2/1/2022,503.59,withdrawal,Youspan,groceries,credit card,Cibeureum Satu,IDR,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor
60,2/11/2022,7064.84,withdrawal,Twinder,entertainment,credit card,Carregado,EUR,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum
61,2/8/2022,5572.76,withdrawal,Oyope,groceries,savings,Uuemõisa,EUR,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi
62,2/13/2022,6297.31,withdrawal,Shufflester,utilities,credit card,Santa María Chiquimula,GTQ,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque
63,2/19/2022,694.67,deposit,Skiptube,entertainment,checking,Boshi,CNY,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut
64,2/17/2022,5934.69,withdrawal,Mynte,groceries,savings,Oganlima,IDR,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non
65,2/13/2022,2249.22,transfer,Photobug,groceries,savings,Xilian,CNY,sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec
66,2/15/2022,1832.89,deposit,Muxo,transportation,savings,Novocherkassk,RUB,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus
67,2/2/2022,4045.37,withdrawal,Jabbercube,utilities,savings,Xuanhuadian,CNY,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis
68,2/24/2022,5395.56,deposit,Voonte,transportation,savings,Shenshan,CNY,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus
69,2/2/2022,1853.44,deposit,Quaxo,utilities,savings,Marapanim,BRL,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at
70,2/8/2022,4173.63,deposit,Voonyx,transportation,savings,Nortelândia,BRL,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in
71,2/26/2022,1453.87,deposit,Mycat,entertainment,checking,Beicang,CNY,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget
72,2/17/2022,9534.35,transfer,Rhyloo,groceries,credit card,Lazaro Cardenas,MXN,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in
73,2/22/2022,8884.24,deposit,Skajo,entertainment,checking,Tagta,TMT,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id
74,2/3/2022,3915.8,transfer,Skyba,groceries,credit card,Diré,XOF,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc
75,2/3/2022,795.6,transfer,Wikivu,utilities,checking,Lakhdenpokh’ya,RUB,dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum
76,2/8/2022,791.38,transfer,Quamba,transportation,credit card,Ravne na Koroškem,EUR,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante
77,2/23/2022,3837.37,withdrawal,Kwimbee,groceries,credit card,Fort Wayne,USD,phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat
78,2/20/2022,4706.39,transfer,Yodel,groceries,savings,Shiyuetian,CNY,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna
79,2/7/2022,4940.61,transfer,Pixope,transportation,checking,Kangmei,CNY,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in
80,2/27/2022,2144.08,deposit,Zoonder,transportation,credit card,Musina,ZAR,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis
81,2/22/2022,777.87,deposit,Photofeed,utilities,checking,Andrézieux-Bouthéon,EUR,congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie
82,2/17/2022,4040.86,deposit,Jabbertype,utilities,savings,Jomsom,NPR,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis
83,2/4/2022,5489.81,withdrawal,Brightbean,entertainment,credit card,Aswan,EGP,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque
84,2/13/2022,7946.58,transfer,Kimia,transportation,savings,Fatuhilik,IDR,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis
85,2/11/2022,9170.9,withdrawal,Gabvine,utilities,checking,Youxikou,CNY,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum
86,2/18/2022,8211.6,deposit,Bubblemix,entertainment,checking,Daping,CNY,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in
87,2/6/2022,9568.69,deposit,Talane,transportation,credit card,Pentaplátano,EUR,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet
88,2/2/2022,337.11,deposit,Feedmix,groceries,checking,San Lorenzo de Esmeraldas,USD,ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas
89,2/21/2022,1084.56,withdrawal,Jazzy,transportation,credit card,Chadan,RUB,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor
90,2/22/2022,3548.75,withdrawal,Thoughtstorm,utilities,savings,Huangjiazhai,CNY,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla
91,2/2/2022,2628.92,withdrawal,Katz,groceries,savings,Bakov nad Jizerou,CZK,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis
92,2/26/2022,7491.38,withdrawal,Zoombox,groceries,credit card,Zala,CNY,odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit
93,2/26/2022,7858.38,withdrawal,Roombo,groceries,savings,Dakhla,MAD,cursus urna ut tellus nulla ut erat id mauris vulputate
94,2/5/2022,9047.68,deposit,Trudeo,entertainment,credit card,Yangchao,CNY,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit
95,2/24/2022,5664.88,transfer,Youspan,groceries,credit card,Zhangpu,CNY,mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis
96,2/24/2022,2108.86,deposit,Twitterwire,utilities,savings,Huaminglou,CNY,ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis
97,2/16/2022,1365.44,transfer,Wordify,transportation,checking,Kamenný Přívoz,CZK,elit ac nulla sed vel enim sit amet nunc viverra dapibus
98,2/13/2022,3633.83,transfer,Flipstorm,utilities,checking,Yawata,JPY,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi
99,2/8/2022,3732.66,transfer,Quamba,transportation,checking,Yinji,CNY,aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis
100,2/13/2022,9705.14,deposit,Skinix,entertainment,savings,Xiawa,CNY,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis
101,2/14/2022,8749.54,transfer,Livepath,utilities,savings,Sumberpandan,IDR,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu
102,2/23/2022,7807.87,deposit,Photobean,groceries,savings,Jambean,IDR,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis
103,2/8/2022,3369.58,transfer,Tambee,groceries,savings,Kapotnya,RUB,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut
104,2/5/2022,7620.73,transfer,Agivu,transportation,savings,Dziemiany,PLN,semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis
105,2/18/2022,4063.15,withdrawal,Avaveo,utilities,savings,Martyush,RUB,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor
106,2/16/2022,1764.37,deposit,Leenti,transportation,credit card,Pulautemiang,IDR,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus
107,2/25/2022,3636.28,transfer,Dabshots,entertainment,savings,Shuangxing,CNY,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui
108,2/1/2022,4934.96,transfer,Thoughtblab,utilities,credit card,Razan,IRR,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio
109,2/6/2022,3903.77,deposit,Fiveclub,entertainment,savings,Amnat Charoen,THB,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor
110,2/22/2022,4095.31,deposit,Browsebug,utilities,checking,Verkhnyaya Tura,RUB,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing
111,2/7/2022,9043.89,deposit,Eidel,entertainment,credit card,Baipu,CNY,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis
112,2/22/2022,1835.6,deposit,Dabshots,groceries,checking,Agadez,XOF,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio
113,2/11/2022,8934.14,deposit,Eare,transportation,credit card,Bunisari,IDR,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut
114,2/17/2022,2539.27,withdrawal,Topdrive,utilities,checking,Horodok,UAH,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero
115,2/25/2022,1580.62,deposit,Kwinu,utilities,savings,Hongchang,CNY,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum
116,2/16/2022,5857.31,withdrawal,Jaloo,transportation,savings,Rizári,EUR,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi
117,2/9/2022,8253.79,transfer,Centidel,groceries,credit card,Jiangkou,CNY,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque
118,2/18/2022,6813.07,transfer,Skiptube,transportation,credit card,Sé,EUR,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam
119,2/17/2022,3615.09,withdrawal,Photofeed,entertainment,savings,Nykvarn,SEK,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor
120,2/13/2022,5997.44,withdrawal,Edgeify,utilities,savings,Bloemfontein,ZAR,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis
121,2/17/2022,1735.06,deposit,Oyoyo,groceries,credit card,Santiago,PYG,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet
122,2/15/2022,102.31,deposit,Flipopia,groceries,credit card,San Jose,PHP,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
123,2/7/2022,2533.78,transfer,Skyble,entertainment,checking,Matsena,NGN,libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis
124,2/2/2022,9420.75,deposit,Skinix,entertainment,credit card,Nanbao,CNY,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet
125,2/10/2022,8752.67,transfer,Quimba,utilities,savings,Zwolle,EUR,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque
126,2/21/2022,5798.74,deposit,Meevee,groceries,credit card,Montbéliard,EUR,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia
127,2/6/2022,5876.17,deposit,Ooba,groceries,checking,Sanom,THB,lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed
128,2/13/2022,5942.59,transfer,Jaxworks,utilities,credit card,Hamburg,EUR,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper
129,2/18/2022,7163.29,deposit,Meemm,groceries,credit card,Cholpon-Ata,KGS,tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante
130,2/27/2022,4093.5,withdrawal,Yotz,utilities,savings,Stockholm,SEK,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu
131,2/8/2022,9701.96,withdrawal,Npath,entertainment,credit card,Weepangali,IDR,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi
132,2/27/2022,7944.52,deposit,Jabberstorm,transportation,credit card,Tak,THB,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin
133,2/11/2022,3266.12,transfer,Rhycero,groceries,checking,Nasīrābād,PKR,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem
134,2/24/2022,5053.78,transfer,Skiba,groceries,savings,Siay,PHP,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec
135,2/4/2022,5283.95,deposit,Yadel,entertainment,credit card,Hrazdan,AMD,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc
136,2/16/2022,1101.17,deposit,Brightbean,entertainment,checking,Bīrganj,NPR,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate
137,2/15/2022,7333.83,withdrawal,Cogibox,groceries,checking,Chotepe,HNL,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea
138,2/1/2022,3889.26,transfer,Jabbercube,groceries,savings,Łubowo,PLN,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis
139,2/2/2022,4573.7,withdrawal,Riffpath,groceries,credit card,San Jose,MXN,vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel
140,2/18/2022,8665.82,transfer,Skinix,groceries,checking,Obubra,NGN,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus
141,2/14/2022,9421.24,withdrawal,Youspan,groceries,savings,Kohtla-Järve,EUR,donec ut mauris eget massa tempor convallis nulla neque libero convallis
142,2/19/2022,4309.7,withdrawal,Fivespan,transportation,credit card,Islamey,RUB,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet
143,2/14/2022,635.82,transfer,Photobug,utilities,checking,Yilkiqi,CNY,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut
144,2/7/2022,3493.99,withdrawal,Lazz,entertainment,credit card,Praia,CVE,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis
145,2/20/2022,586.08,withdrawal,Bubbletube,groceries,credit card,Guadalupe,MXN,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in
146,2/12/2022,9697.2,transfer,Quire,transportation,credit card,Cibatu,IDR,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim
147,2/16/2022,8520.02,deposit,Youspan,entertainment,savings,Dob,EUR,libero nullam sit amet turpis elementum ligula vehicula consequat morbi
148,2/10/2022,7122.3,deposit,Zoomcast,utilities,savings,Ricardo Palma,PEN,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac
149,2/22/2022,5661.42,deposit,Mydo,groceries,checking,Chahe,CNY,pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing
150,2/11/2022,7482.27,deposit,Kanoodle,entertainment,checking,Cilongkrang,IDR,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id
151,2/4/2022,6664.49,deposit,Jaloo,transportation,checking,Yanmenkou,CNY,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus
152,2/15/2022,3676.03,transfer,Photojam,groceries,credit card,Chaka,CNY,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla
153,2/12/2022,1637.15,transfer,Quinu,groceries,credit card,Setono,IDR,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum
154,2/17/2022,5020.96,deposit,Cogibox,utilities,credit card,Huayuan,CNY,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo
155,2/5/2022,2299.3,deposit,Trilith,entertainment,checking,Al Maḩfid,YER,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque
156,2/22/2022,5572.95,withdrawal,Agivu,groceries,checking,Boljoon,PHP,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam
157,2/23/2022,2563.37,transfer,Buzzdog,groceries,credit card,Nizhnyaya Tura,RUB,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula
158,2/21/2022,8847.38,deposit,Skaboo,utilities,savings,Marseille,EUR,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam
159,2/23/2022,1856.04,transfer,Fanoodle,groceries,credit card,Baitouli,CNY,sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at
160,2/8/2022,6947.67,transfer,Lajo,transportation,credit card,Putrajaya,MYR,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin
