transaction_id,transaction_date,amount,transaction_type,merchant_name,category,account_type,location,currency,description
109,4/8/2022,762.68,withdrawal,Twitterworks,transportation,credit card,Thio,XPF,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas
110,4/9/2022,5936.3,withdrawal,Tambee,groceries,savings,Aykhal,RUB,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida
111,4/2/2022,6252.04,deposit,Kwinu,entertainment,credit card,Buenaventura,COP,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu
112,4/28/2022,6596.68,transfer,Gigaclub,utilities,credit card,Pont Cassé,XCD,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac
113,4/24/2022,2643.65,withdrawal,Topicstorm,entertainment,credit card,Krajan Bejagung,IDR,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis
114,4/26/2022,2299.09,withdrawal,Mita,utilities,savings,Itarana,BRL,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu
115,4/11/2022,49.46,deposit,Zooxo,entertainment,credit card,Biharamulo,TZS,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc
116,4/3/2022,6924.13,deposit,Ntags,transportation,checking,Moravský Krumlov,CZK,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur
117,4/10/2022,5414.82,deposit,Buzzbean,entertainment,credit card,Capas,PHP,arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor
118,4/15/2022,1200.05,deposit,Quatz,utilities,checking,Aţ Ţaybah,ILS,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis
119,4/7/2022,5102.54,transfer,Eidel,entertainment,credit card,Chateaubelair,XCD,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque
120,4/3/2022,3712.5,withdrawal,Pixope,utilities,credit card,Jiangbei,CNY,quisque ut erat curabitur gravida nisi at nibh in hac habitasse
121,4/17/2022,3468.37,deposit,Realcube,transportation,checking,Kombësi,ALL,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget
122,4/8/2022,6178.13,withdrawal,Flipbug,utilities,checking,Varakļāni,EUR,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla
123,4/22/2022,7555.38,deposit,Yozio,entertainment,savings,Boulder,USD,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in
124,4/28/2022,6058.72,transfer,Voolia,entertainment,checking,Bealanana,MGA,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis
125,4/20/2022,607.4,deposit,Youtags,utilities,checking,Šentrupert,EUR,erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia
126,4/7/2022,6229.89,deposit,Kamba,utilities,checking,La Ravoire,EUR,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim
127,4/26/2022,8447.64,deposit,Bubbletube,groceries,checking,Lashio,MMK,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula
128,4/22/2022,5267.99,deposit,Cogidoo,transportation,credit card,Uddevalla,SEK,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque
129,4/20/2022,2257.84,transfer,Browsecat,transportation,checking,Cernik,HRK,massa donec dapibus duis at velit eu est congue elementum
130,4/19/2022,9015.69,withdrawal,Roombo,transportation,savings,Xiazhai,CNY,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi
131,4/24/2022,1139.82,transfer,Dabshots,groceries,credit card,Xinzheng,CNY,turpis eget elit sodales scelerisque mauris sit amet eros suspendisse
132,4/13/2022,1896.98,deposit,Pixonyx,groceries,credit card,Lagkadás,EUR,elit ac nulla sed vel enim sit amet nunc viverra dapibus
133,4/13/2022,8841.12,withdrawal,Tagtune,utilities,credit card,Katsuta,JPY,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat
134,4/23/2022,8223.96,transfer,Browsezoom,groceries,credit card,Larnaca,EUR,leo odio condimentum id luctus nec molestie sed justo pellentesque
135,4/9/2022,1141.91,deposit,Skyble,transportation,checking,Eusebio Ayala,PYG,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh
136,4/2/2022,7995.15,withdrawal,Skalith,entertainment,savings,Kapchorwa,UGX,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum
137,4/21/2022,1745.57,transfer,Skalith,utilities,credit card,Melville,CAD,consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis
138,4/28/2022,9694.92,deposit,Skipfire,transportation,savings,Pandean,IDR,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non
139,4/14/2022,658.0,withdrawal,Flashset,transportation,checking,Qalqīlyah,ILS,sollicitudin ut suscipit a feugiat et eros vestibulum ac est
140,4/24/2022,7279.13,deposit,Quatz,utilities,checking,Jixing,CNY,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at
141,4/21/2022,3188.78,deposit,Lajo,entertainment,checking,El Mirador,MXN,ac est lacinia nisi venenatis tristique fusce congue diam id
142,4/17/2022,7832.95,transfer,Skaboo,entertainment,checking,Kawahmanuk,IDR,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam
143,4/17/2022,2895.32,transfer,Yabox,groceries,credit card,Bernardo Larroudé,ARS,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor
144,4/17/2022,3299.79,deposit,Jatri,utilities,checking,El Guapinol,HNL,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi
145,4/2/2022,6888.83,deposit,Yakitri,utilities,credit card,Untolovo,RUB,sed augue aliquam erat volutpat in congue etiam justo etiam
146,4/22/2022,605.38,deposit,Browseblab,utilities,checking,Sobo,IDR,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor
147,4/1/2022,4286.44,withdrawal,Plambee,utilities,savings,Guangyi,CNY,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper
148,4/14/2022,9747.21,transfer,Dabfeed,transportation,checking,Yipeng,CNY,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus
149,4/1/2022,535.25,deposit,Talane,entertainment,credit card,Baiyang,CNY,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus
150,4/15/2022,3883.08,deposit,Fanoodle,transportation,credit card,Woro,IDR,semper est quam pharetra magna ac consequat metus sapien ut nunc
151,4/14/2022,3798.64,deposit,Oba,entertainment,credit card,Montfort-sur-Meu,EUR,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget
152,4/24/2022,1160.91,deposit,Einti,transportation,savings,Rio Covo ( Santa Eulália ),EUR,non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis
153,4/17/2022,1011.65,transfer,Wikibox,groceries,checking,Guandu,CNY,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis
154,4/2/2022,9211.61,deposit,Edgeify,entertainment,checking,Talodi,SDG,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh
155,4/15/2022,2575.28,deposit,Podcat,utilities,checking,Salavat,RUB,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac
156,4/2/2022,5229.63,transfer,Oyonder,transportation,credit card,Tsubame,JPY,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
157,4/28/2022,5980.2,deposit,Katz,groceries,savings,Mós,EUR,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus
158,4/27/2022,2056.87,deposit,Gabtype,utilities,credit card,Tokuyama,JPY,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum
159,4/23/2022,5738.9,deposit,Trilia,utilities,checking,Don Tan,THB,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis
160,4/23/2022,8103.44,deposit,Blogspan,utilities,checking,Nguluhan,IDR,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin
161,4/18/2022,9229.61,withdrawal,Eayo,utilities,credit card,Pasongsongan,IDR,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis
162,4/29/2022,1554.2,deposit,Plajo,utilities,checking,Stockholm,SEK,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat
163,4/22/2022,8415.05,deposit,Oyoyo,entertainment,savings,Kruševac,RSD,nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique
164,4/25/2022,8036.77,deposit,Skaboo,utilities,savings,Zalesnoye,UAH,pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse
165,4/25/2022,4219.07,transfer,Flashpoint,groceries,checking,Wuyang,CNY,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in
