transaction_id,transaction_date,amount,transaction_type,merchant_name,category,account_type,location,currency,description
12,7/7/2022,767.27,transfer,Twimm,groceries,credit card,Villefranche-sur-Mer,EUR,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi
13,7/26/2022,5804.72,deposit,Lajo,entertainment,credit card,Shin’ichi,JPY,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis
14,7/13/2022,9164.93,transfer,Jazzy,entertainment,savings,Blatnica,BAM,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar
15,7/7/2022,7173.95,transfer,Meevee,entertainment,savings,Lālmohan,BDT,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus
16,7/29/2022,3003.61,transfer,Rhynoodle,entertainment,savings,Ouro Branco,BRL,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus
17,7/4/2022,4602.86,withdrawal,Yodo,groceries,savings,Natitingou,XOF,tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut
18,7/25/2022,3362.85,withdrawal,Jamia,groceries,credit card,Alexandria,USD,pede justo lacinia eget tincidunt eget tempus vel pede morbi
19,7/21/2022,3483.49,deposit,Flipbug,groceries,checking,Maralal,KES,integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem
20,7/26/2022,9819.24,deposit,Ainyx,groceries,checking,Zharkovskiy,RUB,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat
21,7/6/2022,2873.85,deposit,Digitube,utilities,savings,Ribeirão das Neves,BRL,lectus in est risus auctor sed tristique in tempus sit
22,7/26/2022,912.51,deposit,Jabbersphere,entertainment,credit card,Gramaços,EUR,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante
23,7/20/2022,5238.91,transfer,Youfeed,groceries,credit card,Meixian,CNY,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor
24,7/16/2022,8862.99,withdrawal,Yacero,entertainment,checking,Chuquitira,PEN,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id
25,7/26/2022,3385.2,withdrawal,Browseblab,utilities,credit card,Sukth,ALL,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna
26,7/18/2022,3860.81,deposit,Thoughtsphere,entertainment,checking,Paledang,IDR,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum
27,7/23/2022,1768.75,transfer,Mudo,groceries,checking,Jampang Kulon,IDR,ut odio cras mi pede malesuada in imperdiet et commodo vulputate
28,7/23/2022,1493.31,deposit,Browsedrive,utilities,savings,Sandaowan,CNY,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean
29,7/28/2022,5778.85,deposit,Zooveo,utilities,credit card,Al Qubbah,LYD,a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna
30,7/29/2022,121.23,withdrawal,Realbuzz,entertainment,savings,Weibin,CNY,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt
31,7/12/2022,8122.45,withdrawal,Skipfire,groceries,savings,Conceição do Jacuípe,BRL,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec
32,7/25/2022,8466.14,transfer,Realbridge,groceries,checking,Kazuno,JPY,odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices
33,7/17/2022,9215.41,deposit,Voomm,utilities,credit card,Changzheng,CNY,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo
34,7/17/2022,17.51,transfer,Edgeify,entertainment,credit card,Princeville,CAD,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam
35,7/26/2022,6346.51,deposit,Skyvu,groceries,checking,Baraya,COP,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien
36,7/16/2022,8213.28,transfer,Quatz,groceries,checking,Portobelo,PAB,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer
37,7/22/2022,4107.4,withdrawal,Flipstorm,utilities,savings,Rokytne,UAH,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis
38,7/17/2022,1453.15,transfer,Ntags,entertainment,checking,Lojigawaran,IDR,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis
39,7/29/2022,7203.14,deposit,Kare,transportation,credit card,Bokor,IDR,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante
40,7/13/2022,2705.25,deposit,Devpulse,transportation,credit card,Murakami,JPY,felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat
41,7/20/2022,1976.53,withdrawal,Oyoloo,groceries,checking,Jiaxing,CNY,vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget
42,7/12/2022,4173.6,transfer,Jabberstorm,groceries,checking,Spirovo,RUB,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque
43,7/10/2022,4268.84,deposit,Skalith,utilities,credit card,Sukumo,JPY,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum
44,7/12/2022,8908.36,transfer,Trilia,groceries,credit card,Sarankhola,BDT,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec
45,7/18/2022,5104.93,transfer,Ozu,utilities,savings,Stockholm,SEK,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris
46,7/29/2022,4989.4,deposit,Jabbersphere,utilities,checking,Anrong,CNY,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed
47,7/25/2022,1036.79,deposit,Realbuzz,transportation,savings,Frankfort,USD,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et
48,7/11/2022,903.22,deposit,Twimbo,entertainment,credit card,Esil,KZT,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus
49,7/1/2022,5156.53,transfer,Plajo,groceries,credit card,Herīs,IRR,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam
50,7/10/2022,7603.84,deposit,Realbuzz,groceries,savings,Kasama,JPY,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus
51,7/10/2022,4705.88,deposit,Riffpath,entertainment,savings,Kataba,ZMW,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue
52,7/16/2022,6465.79,withdrawal,Roodel,entertainment,savings,Onega,RUB,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna
53,7/8/2022,7621.71,deposit,Lajo,transportation,savings,Santander,EUR,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur
54,7/16/2022,26.31,transfer,Skiba,groceries,checking,Sobang,IDR,consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius
55,7/10/2022,3585.83,deposit,Avaveo,utilities,savings,Ifanadiana,MGA,id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu
56,7/20/2022,5586.75,transfer,Realcube,transportation,checking,Jinli,CNY,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget
57,7/28/2022,8286.27,deposit,Topicshots,utilities,savings,Dan Makham Tia,THB,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan
58,7/30/2022,3407.24,transfer,Yacero,transportation,savings,Xijiadian,CNY,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis
59,7/11/2022,1616.39,withdrawal,Tagopia,groceries,credit card,Jiangpu,CNY,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus
60,7/15/2022,9948.46,transfer,Babblestorm,groceries,checking,Saint-Flour,EUR,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in
61,7/25/2022,8043.02,deposit,Skyvu,utilities,savings,Malanów,PLN,ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis
62,7/1/2022,1890.58,transfer,Midel,transportation,credit card,Guancheng,CNY,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue
63,7/29/2022,3224.33,deposit,Photofeed,utilities,savings,Kutacane,IDR,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper
64,7/20/2022,4835.85,transfer,Katz,utilities,checking,Accha,PEN,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat
65,7/13/2022,7048.38,deposit,Feednation,entertainment,checking,Moissy-Cramayel,EUR,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy
66,7/2/2022,6816.82,withdrawal,Abata,groceries,savings,Sydney,AUD,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo
67,7/13/2022,5414.41,deposit,Eabox,entertainment,credit card,Algueirão,EUR,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non
68,7/23/2022,932.2,deposit,Trudoo,entertainment,savings,Daqiao,CNY,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui
69,7/1/2022,8379.35,transfer,Realfire,transportation,credit card,Dobra,PLN,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a
70,7/6/2022,3900.94,withdrawal,Browseblab,transportation,savings,Aserrío de Gariché,PAB,nulla tellus in sagittis dui vel nisl duis ac nibh
71,7/14/2022,7643.78,deposit,Thoughtstorm,groceries,credit card,Xinlong,CNY,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices
72,7/9/2022,9520.02,transfer,Talane,entertainment,credit card,Tarīm,YER,lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla
73,7/26/2022,481.64,deposit,Rhynyx,entertainment,checking,Yunxi,CNY,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis
74,7/29/2022,1206.63,deposit,Yodoo,utilities,checking,Svrljig,RSD,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget
75,7/30/2022,5060.99,deposit,Jayo,groceries,checking,Chanhe,CNY,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti
76,7/23/2022,2333.28,transfer,Oodoo,utilities,savings,Takanosu,JPY,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede
77,7/21/2022,9515.04,withdrawal,Izio,groceries,savings,Huangnihe,CNY,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in
78,7/6/2022,5334.99,deposit,Mymm,utilities,checking,Kabakovo,RUB,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend
79,7/28/2022,6670.61,deposit,Kanoodle,groceries,savings,Cincinnati,USD,non quam nec dui luctus rutrum nulla tellus in sagittis
80,7/18/2022,1677.74,transfer,Fanoodle,utilities,checking,Wa,GHS,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla
81,7/3/2022,2247.51,deposit,Feedfire,transportation,savings,Palhoça,BRL,congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut
82,7/1/2022,7751.95,transfer,Einti,groceries,savings,Saint-Brieuc,EUR,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi
83,7/7/2022,3078.6,deposit,Flashdog,transportation,savings,Sel’tso,RUB,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean
84,7/26/2022,2801.49,transfer,Topiclounge,groceries,savings,Bełk,PLN,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing
85,7/1/2022,8657.38,withdrawal,Skiba,utilities,credit card,Dongobesh,TZS,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec
86,7/25/2022,3558.49,transfer,Yata,groceries,savings,Adraskan,AFN,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend
87,7/7/2022,2659.31,transfer,Vimbo,utilities,savings,Pásion,EUR,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit
88,7/9/2022,2729.79,deposit,Fliptune,groceries,checking,Mandera,KES,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula
89,7/20/2022,1519.57,transfer,Oyondu,entertainment,savings,Khulo,GEL,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper
90,7/27/2022,7776.53,deposit,Quatz,utilities,checking,Tongyuanpu,CNY,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem
91,7/19/2022,8603.76,deposit,Edgeclub,utilities,checking,Baitoa,DOP,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio
92,7/21/2022,2077.91,transfer,Jamia,entertainment,credit card,Yunga,PEN,purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id
93,7/14/2022,6313.01,deposit,Tagchat,utilities,savings,Hihyā,EGP,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque
94,7/25/2022,224.58,transfer,Quamba,transportation,checking,Ōtsuchi,JPY,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede
95,7/13/2022,3485.83,withdrawal,Wikivu,groceries,credit card,Sangoleng,IDR,convallis nunc proin at turpis a pede posuere nonummy integer non velit
96,7/12/2022,244.93,deposit,Ainyx,transportation,savings,Tenggina Daya,IDR,libero nam dui proin leo odio porttitor id consequat in consequat ut
97,7/30/2022,3644.48,deposit,Yoveo,entertainment,credit card,Shalazhi,RUB,amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit
98,7/28/2022,9560.78,deposit,Voonix,transportation,savings,Kadaka,IDR,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales
99,7/8/2022,5233.06,withdrawal,Skiba,groceries,credit card,Kuluran,IDR,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus
100,7/5/2022,1917.91,transfer,Muxo,groceries,savings,Otoka,BAM,mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl
101,7/6/2022,6548.37,transfer,Kwimbee,groceries,credit card,Santa Eulalia,PEN,erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea
102,7/10/2022,9644.02,transfer,Zooxo,utilities,checking,El Congo,USD,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet
103,7/14/2022,8593.57,deposit,Bluejam,transportation,savings,Jishigang,CNY,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus
104,7/28/2022,4468.86,deposit,Twitterbeat,transportation,checking,Buenos Aires,COP,viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam
105,7/6/2022,528.76,withdrawal,Livefish,utilities,savings,Fanhu,CNY,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed
106,7/24/2022,6536.01,withdrawal,Jaxnation,transportation,checking,Pulo,PHP,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi
107,7/22/2022,2063.64,transfer,Vipe,entertainment,savings,Makrochóri,EUR,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae
108,7/26/2022,1588.05,withdrawal,Demimbu,transportation,savings,Mocun,CNY,proin at turpis a pede posuere nonummy integer non velit donec
109,7/12/2022,2657.15,transfer,Skivee,utilities,credit card,Khallat Şāliḩ,ILS,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque
110,7/25/2022,9832.11,deposit,Buzzster,groceries,credit card,Paseh,IDR,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum
111,7/14/2022,7193.13,withdrawal,Wikido,utilities,savings,Gongchang,CNY,pede ac diam cras pellentesque volutpat dui maecenas tristique est et
112,7/5/2022,2008.43,withdrawal,Camido,transportation,savings,Bograd,RUB,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede
113,7/8/2022,7122.74,withdrawal,Skivee,entertainment,credit card,Passo Fundo,BRL,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam
114,7/17/2022,8242.24,withdrawal,Kamba,groceries,credit card,Gunungkendeng,IDR,convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget
115,7/19/2022,2223.63,transfer,Zoomdog,transportation,checking,Gubin,PLN,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam
116,7/21/2022,3496.17,deposit,Blogtag,transportation,credit card,Šabac,RSD,in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut
117,7/24/2022,3482.98,transfer,Eidel,groceries,savings,Santa Catalina,PHP,magna bibendum imperdiet nullam orci pede venenatis non sodales sed
118,7/30/2022,3235.57,transfer,Chatterbridge,entertainment,checking,Huangqiao,CNY,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc
119,7/23/2022,3277.09,withdrawal,Babbleopia,groceries,credit card,Mapinrea,IDR,sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices
120,7/11/2022,6783.34,withdrawal,Edgeclub,entertainment,credit card,Qilong,CNY,lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat
121,7/11/2022,6377.7,transfer,Oyoloo,entertainment,credit card,Xianlin,CNY,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis
122,7/29/2022,7297.25,withdrawal,Plajo,groceries,savings,Simpang Ulim,IDR,amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede
123,7/29/2022,5252.21,withdrawal,Linkbridge,transportation,savings,Conqueiros,EUR,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra
124,7/11/2022,9292.81,withdrawal,BlogXS,groceries,savings,Maracay,VEF,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem
125,7/6/2022,607.41,transfer,Wikido,utilities,checking,Zvëzdnyy,RUB,placerat ante nulla justo aliquam quis turpis eget elit sodales
126,7/5/2022,2801.53,deposit,Fatz,entertainment,credit card,Eling,CNY,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non
127,7/18/2022,950.38,deposit,Yacero,transportation,credit card,Novogornyy,RUB,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit
128,7/12/2022,9422.1,withdrawal,Topicware,entertainment,checking,Haveluloto,TOP,tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim
129,7/26/2022,4860.34,deposit,Realpoint,entertainment,checking,Rebe,PHP,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien
130,7/13/2022,2359.73,transfer,Eare,transportation,checking,Kakanj,BAM,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio
131,7/1/2022,20.35,withdrawal,Aimbo,transportation,checking,Reims,EUR,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit
132,7/30/2022,54.63,deposit,Twitterworks,transportation,savings,Jega,NGN,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id
133,7/7/2022,348.92,transfer,Jabbertype,entertainment,savings,Al ‘Ulá,SAR,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse
134,7/10/2022,3201.69,withdrawal,Zoomcast,entertainment,savings,Paris 12,EUR,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante
135,7/24/2022,3671.28,deposit,Buzzbean,transportation,savings,Raškovice,CZK,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium
136,7/4/2022,130.4,transfer,Quinu,utilities,credit card,Cuenca,PEN,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales
137,7/28/2022,874.81,deposit,Realfire,entertainment,checking,Verenchanka,UAH,consequat ut nulla sed accumsan felis ut at dolor quis odio
138,7/21/2022,4583.32,transfer,Linkbridge,entertainment,credit card,Mekarsari,IDR,pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam
139,7/27/2022,9812.67,withdrawal,Skibox,groceries,checking,Fengshan,CNY,ornare consequat lectus in est risus auctor sed tristique in tempus sit
140,7/20/2022,6798.45,withdrawal,Bluezoom,transportation,credit card,Vahdat,TJS,ut nulla sed accumsan felis ut at dolor quis odio consequat
141,7/5/2022,1469.23,withdrawal,Devcast,transportation,credit card,Limatambo,PEN,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla
142,7/23/2022,8213.4,withdrawal,Rooxo,groceries,checking,Sentul,IDR,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus
143,7/15/2022,1785.18,withdrawal,Centidel,entertainment,checking,Voždovac,RSD,diam id ornare imperdiet sapien urna pretium nisl ut volutpat
144,7/16/2022,8405.52,withdrawal,Mybuzz,utilities,savings,Rio de Janeiro,BRL,curabitur gravida nisi at nibh in hac habitasse platea dictumst
145,7/28/2022,5920.67,withdrawal,Skynoodle,entertainment,checking,Wotan,IDR,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis
146,7/4/2022,3789.86,transfer,Zoombox,transportation,savings,Dioknisi,GEL,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam
147,7/3/2022,94.8,deposit,JumpXS,transportation,credit card,Timahankrajan,IDR,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor
148,7/17/2022,2414.46,deposit,Meeveo,transportation,checking,Guararapes,BRL,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis
149,7/26/2022,3453.75,deposit,Roomm,entertainment,checking,Muslyumovo,RUB,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien
150,7/4/2022,6744.23,deposit,Tanoodle,groceries,credit card,Lantian,CNY,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio
151,7/29/2022,8839.74,transfer,Yombu,groceries,credit card,Huangjinbu,CNY,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante
152,7/7/2022,7808.49,transfer,Mymm,groceries,savings,Strasbourg,EUR,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor
153,7/26/2022,8645.71,withdrawal,Voomm,utilities,credit card,Tranca,PHP,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum
154,7/2/2022,7478.14,transfer,Oba,transportation,credit card,Calde,EUR,vulputate luctus cum sociis natoque penatibus et magnis dis parturient
155,7/8/2022,5456.5,deposit,Feedfish,utilities,savings,Huangtan,CNY,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in
156,7/3/2022,8429.59,withdrawal,Zoonder,groceries,savings,Genova,EUR,at turpis a pede posuere nonummy integer non velit donec diam
157,7/20/2022,1412.27,withdrawal,Wikizz,utilities,credit card,Nikulino,RUB,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla
158,7/2/2022,1830.77,transfer,Ntags,transportation,checking,Campina Grande do Sul,BRL,luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum
159,7/22/2022,8381.07,withdrawal,Fliptune,entertainment,savings,Savannah,USD,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur
160,7/19/2022,7194.06,transfer,Feedmix,groceries,credit card,Hallsberg,SEK,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim
161,7/29/2022,5122.37,transfer,Plambee,utilities,savings,Sitularang Landeuh,IDR,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci
162,7/13/2022,1353.84,deposit,Oyonder,transportation,savings,Newala Kisimani,TZS,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at
163,7/13/2022,8009.61,transfer,Riffpedia,entertainment,checking,Zekou,CNY,mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae
164,7/10/2022,7032.36,deposit,Yotz,entertainment,checking,Muarabuliti,IDR,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae
165,7/21/2022,3571.07,deposit,Dynabox,utilities,savings,Rotterdam postbusnummers,EUR,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id
