transaction_id,transaction_date,amount,transaction_type,merchant_name,category,account_type,location,currency,description
30,6/17/2022,3905.0,transfer,Jabberbean,utilities,credit card,Triandría,EUR,bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh
31,6/17/2022,3953.78,deposit,Skajo,transportation,credit card,Gaobu,CNY,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan
32,6/22/2022,5202.18,deposit,Divanoodle,groceries,credit card,Solntsevo,RUB,consequat varius integer ac leo pellentesque ultrices mattis odio donec
33,6/2/2022,6438.97,deposit,Mynte,groceries,checking,Damiao,CNY,quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum
34,6/6/2022,747.75,withdrawal,Mudo,groceries,checking,Cowansville,CAD,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed
35,6/8/2022,878.44,withdrawal,Tazzy,groceries,credit card,Thị Trấn Việt Quang,VND,in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum
36,6/14/2022,9785.52,transfer,Minyx,groceries,savings,Neẖalim,ILS,sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu
37,6/8/2022,6964.31,withdrawal,Eazzy,utilities,credit card,Quimper,EUR,morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque
38,6/27/2022,9523.57,transfer,Meevee,transportation,savings,St. Catharines,CAD,risus auctor sed tristique in tempus sit amet sem fusce
39,6/12/2022,5415.28,withdrawal,Centidel,transportation,checking,Rechitsy,RUB,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae
40,6/21/2022,9426.37,deposit,Trilith,transportation,checking,Al Hufūf,SAR,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis
41,6/29/2022,7716.55,withdrawal,Jabberstorm,groceries,savings,Cali,COP,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui
42,6/29/2022,7731.85,withdrawal,Skinder,groceries,savings,Nóvita,COP,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum
43,6/27/2022,8522.34,withdrawal,Jetwire,entertainment,credit card,Dipayal,NPR,condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit
44,6/16/2022,6958.11,withdrawal,Twinder,entertainment,credit card,Bridgetown,BBD,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus
45,6/26/2022,5187.89,withdrawal,Skipstorm,entertainment,savings,Zakroczym,PLN,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla
46,6/18/2022,4073.59,deposit,Tagcat,utilities,checking,Renxian,CNY,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque
47,6/28/2022,8929.59,deposit,Jabbercube,groceries,checking,Warugunung,IDR,sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac
48,6/9/2022,5818.62,withdrawal,Kwinu,entertainment,checking,Antofagasta,CLP,ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque
49,6/16/2022,6353.16,withdrawal,DabZ,transportation,checking,Dazaifu,JPY,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus
50,6/4/2022,5054.64,withdrawal,Yoveo,groceries,savings,Chaupimarca,PEN,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem
51,6/8/2022,1858.68,transfer,Jaxnation,entertainment,checking,Wangcun,CNY,ut mauris eget massa tempor convallis nulla neque libero convallis
52,6/22/2022,1720.85,transfer,Chatterpoint,utilities,checking,Viradouro,BRL,nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien
53,6/7/2022,8549.84,withdrawal,Linkbridge,transportation,checking,Bancal,PHP,viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere
54,6/23/2022,7776.06,deposit,Einti,transportation,credit card,Laramate,PEN,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum
55,6/27/2022,7292.48,withdrawal,Skidoo,transportation,credit card,Wanzu,CNY,convallis nunc proin at turpis a pede posuere nonummy integer non velit donec
56,6/11/2022,6070.91,withdrawal,Wikivu,entertainment,credit card,Diaowei,CNY,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel
57,6/7/2022,8189.02,transfer,Blognation,transportation,credit card,Keelung,TWD,purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut
58,6/17/2022,3522.94,deposit,Feednation,transportation,checking,Huangshanguan,CNY,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum
59,6/10/2022,2593.93,withdrawal,Jaloo,transportation,credit card,Forestville,CAD,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante
60,6/8/2022,5754.15,withdrawal,Jetwire,entertainment,savings,Laguilayan,PHP,nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu
61,6/29/2022,2432.81,deposit,Edgeify,entertainment,savings,Davila,PHP,porta volutpat erat quisque erat eros viverra eget congue eget
62,6/18/2022,1646.07,withdrawal,Twitterbeat,entertainment,checking,Nemuro,JPY,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam
63,6/22/2022,1847.45,withdrawal,Zooxo,utilities,savings,Liuji,CNY,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum
64,6/2/2022,3370.13,deposit,Vimbo,entertainment,credit card,Parajara,IDR,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui
65,6/7/2022,6991.56,transfer,Photojam,groceries,credit card,Morfovoúni,EUR,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi
66,6/18/2022,3435.2,withdrawal,Realbridge,groceries,checking,Alzamay,RUB,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
67,6/16/2022,367.95,transfer,Voomm,entertainment,checking,Cililitan,IDR,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam
68,6/22/2022,9095.29,transfer,Blogpad,entertainment,credit card,Jedlina-Zdrój,PLN,in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin
69,6/27/2022,8796.33,transfer,Wordtune,transportation,credit card,Hongchang,CNY,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices
70,6/3/2022,3464.01,transfer,Topicstorm,utilities,savings,Nahiyat Ghammas,IQD,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus
71,6/19/2022,2579.4,transfer,Realfire,transportation,savings,Dhahi,YER,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique
72,6/9/2022,7839.29,withdrawal,Yakitri,entertainment,savings,Baitao,CNY,nonummy integer non velit donec diam neque vestibulum eget vulputate
73,6/16/2022,7511.94,deposit,Dazzlesphere,groceries,checking,Zhenzhushan,CNY,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi
74,6/9/2022,340.39,withdrawal,Quamba,transportation,checking,Ghāro,PKR,felis sed interdum venenatis turpis enim blandit mi in porttitor pede
75,6/11/2022,4400.51,transfer,Oyoyo,entertainment,savings,Połomia,PLN,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat
76,6/29/2022,4065.12,transfer,Jetwire,groceries,checking,Pécs,HUF,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa
77,6/7/2022,5780.37,transfer,Innojam,entertainment,savings,Londres,ARS,sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur
78,6/16/2022,7162.07,deposit,Nlounge,groceries,checking,Chełmża,PLN,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa
79,6/28/2022,9988.08,withdrawal,Eimbee,utilities,checking,Libas,PHP,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi
80,6/9/2022,5014.61,withdrawal,Centidel,utilities,savings,Buenavista,PHP,auctor sed tristique in tempus sit amet sem fusce consequat
81,6/6/2022,5872.82,transfer,Voonder,utilities,savings,Svetogorsk,RUB,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum
82,6/6/2022,6713.6,deposit,Gevee,entertainment,savings,Yazman,PKR,sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede
83,6/27/2022,5453.16,withdrawal,Ainyx,groceries,checking,Ar Rubū‘,YER,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus
84,6/13/2022,7518.47,transfer,Eire,transportation,savings,Pidhaytsi,UAH,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor
85,6/13/2022,3544.38,transfer,Jaxspan,transportation,credit card,Dajin,CNY,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros
86,6/26/2022,6781.78,withdrawal,Camido,groceries,checking,Bistrica ob Sotli,EUR,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a
87,6/5/2022,9098.35,withdrawal,Realpoint,groceries,credit card,Shishang,CNY,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie
88,6/5/2022,386.62,withdrawal,Edgeblab,groceries,checking,Mugango,TZS,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed
89,6/1/2022,813.16,transfer,Photospace,entertainment,checking,Puan,KRW,mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non
90,6/5/2022,194.67,transfer,Wikido,entertainment,credit card,Rietavas,LTL,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac
91,6/8/2022,3899.48,deposit,Voonix,groceries,checking,Gradec,MKD,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula
92,6/4/2022,2177.4,deposit,Shuffledrive,utilities,credit card,Xicun,CNY,amet cursus id turpis integer aliquet massa id lobortis convallis
93,6/21/2022,9489.06,transfer,Skaboo,groceries,credit card,Nongba,CNY,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat
94,6/28/2022,8465.82,transfer,Flashspan,groceries,checking,Thap Than,THB,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed
95,6/15/2022,6150.98,transfer,Topicware,transportation,savings,Caxambu,BRL,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam
96,6/13/2022,2917.69,withdrawal,Kwideo,entertainment,credit card,Datian,CNY,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum
97,6/4/2022,4356.62,withdrawal,Eire,transportation,savings,Whitehorse,CAD,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat
98,6/20/2022,8006.23,deposit,Quimba,transportation,checking,Bāfq,IRR,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu
99,6/3/2022,3818.39,deposit,Mycat,transportation,credit card,Skerries,EUR,fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis
100,6/25/2022,2843.34,transfer,Trudoo,groceries,savings,Piojó,COP,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
101,6/18/2022,2861.93,withdrawal,Blogspan,entertainment,savings,Cipadung,IDR,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu
102,6/18/2022,3556.62,withdrawal,Talane,entertainment,savings,Listvyanskiy,RUB,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus
103,6/7/2022,8305.98,transfer,Camimbo,utilities,checking,Przodkowo,PLN,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac
104,6/15/2022,782.76,transfer,Brightbean,transportation,savings,Semang,IDR,eu orci mauris lacinia sapien quis libero nullam sit amet turpis
105,6/22/2022,7488.33,transfer,Skidoo,utilities,credit card,Micoud,XCD,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat
106,6/17/2022,3469.37,deposit,Brainsphere,entertainment,savings,Nay Pyi Taw,MMK,fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien
107,6/4/2022,9008.5,withdrawal,Blogpad,transportation,credit card,San Isidro,MXN,congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue
108,6/25/2022,7674.97,withdrawal,Mynte,groceries,checking,Chahannao,CNY,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis
109,6/16/2022,2058.71,withdrawal,Feedfish,transportation,credit card,Courtaboeuf,EUR,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in
110,6/13/2022,9719.99,withdrawal,Tanoodle,utilities,credit card,Villeneuve-sur-Lot,EUR,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in
111,6/27/2022,1474.02,transfer,Twimm,entertainment,credit card,Daping,CNY,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac
112,6/11/2022,4639.87,deposit,Babbleblab,transportation,checking,Siluko,NGN,diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus
113,6/14/2022,6529.15,deposit,Kayveo,entertainment,checking,Huangtang,CNY,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat
114,6/26/2022,1541.42,deposit,Zoozzy,transportation,savings,Korçë,ALL,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet
115,6/7/2022,2882.99,transfer,Yambee,entertainment,savings,Jawor,PLN,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus
116,6/29/2022,1276.51,transfer,Browsedrive,transportation,savings,Artsvanist,AMD,turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus
117,6/2/2022,7336.07,deposit,Topiclounge,transportation,checking,Dahua,CNY,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque
118,6/10/2022,4947.2,withdrawal,Kwilith,utilities,credit card,Conceição do Araguaia,BRL,ligula vehicula consequat morbi a ipsum integer a nibh in quis
119,6/5/2022,1128.61,transfer,Yakijo,entertainment,checking,Châteauroux,EUR,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend
120,6/11/2022,4614.46,withdrawal,Voolith,utilities,savings,Quilmes,ARS,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices
121,6/22/2022,7958.37,transfer,Zoombox,entertainment,credit card,Rimba Sekampung,IDR,auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis
122,6/2/2022,9449.38,deposit,Rhynyx,transportation,savings,La Mesa,PAB,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate
123,6/17/2022,360.39,transfer,Shufflebeat,transportation,credit card,Maungatapere,NZD,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam
124,6/17/2022,3532.37,transfer,Vidoo,utilities,credit card,Zastron,ZAR,sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed
125,6/22/2022,9614.65,transfer,Devbug,transportation,credit card,Rosice,CZK,convallis nunc proin at turpis a pede posuere nonummy integer non velit donec
126,6/28/2022,4238.96,deposit,Quamba,groceries,checking,Huangduobu,CNY,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus
127,6/21/2022,9067.81,withdrawal,Miboo,groceries,credit card,Awsīm,EGP,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis
128,6/16/2022,8381.33,deposit,Voolith,transportation,savings,Goczałkowice Zdrój,PLN,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec
129,6/14/2022,7017.31,transfer,Feedmix,utilities,credit card,Jiaoyang,CNY,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in
130,6/3/2022,5670.43,transfer,Camimbo,transportation,savings,Khāsh,AFN,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra
131,6/1/2022,616.38,deposit,Latz,groceries,credit card,El Estor,GTQ,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper
132,6/27/2022,9713.16,deposit,Voolia,transportation,checking,Liski,RUB,nam dui proin leo odio porttitor id consequat in consequat ut
133,6/8/2022,7122.76,withdrawal,Brainlounge,entertainment,checking,Dzüünkharaa,MNT,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero
134,6/22/2022,1794.4,withdrawal,Twinte,entertainment,credit card,Pining,IDR,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum
135,6/22/2022,1945.39,transfer,Skalith,transportation,savings,Yabuli,CNY,integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis
136,6/23/2022,4409.21,withdrawal,Zava,entertainment,checking,San Diego,USD,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus
137,6/29/2022,4227.03,deposit,Realblab,transportation,credit card,Yuta,ILS,amet eleifend pede libero quis orci nullam molestie nibh in
138,6/7/2022,5483.37,deposit,Chatterpoint,groceries,savings,Bocowanti,IDR,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec
139,6/15/2022,1937.66,deposit,Zoovu,entertainment,savings,Phnom Penh,KHR,sapien non mi integer ac neque duis bibendum morbi non
140,6/23/2022,1641.84,transfer,Fivechat,groceries,savings,Ngromo,IDR,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante
141,6/10/2022,2844.8,withdrawal,Realbridge,transportation,credit card,Wien,EUR,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in
142,6/23/2022,3228.02,transfer,Flipopia,utilities,credit card,Chumpi,PEN,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse
143,6/2/2022,5841.05,transfer,Gigazoom,utilities,credit card,Ash Shajarah,SYP,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel
144,6/26/2022,310.28,transfer,Roombo,utilities,credit card,Bělá pod Bezdězem,CZK,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed
145,6/3/2022,7728.63,transfer,Eamia,transportation,credit card,Dujuuma,SOS,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi
146,6/24/2022,3866.9,transfer,Youopia,groceries,credit card,Pasanggrahan,IDR,massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras
147,6/11/2022,1179.45,deposit,Skyble,entertainment,credit card,Hanbin,CNY,in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis
148,6/6/2022,3067.34,withdrawal,Rhycero,groceries,savings,Xiangtan,CNY,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie
149,6/11/2022,2308.63,transfer,Oodoo,transportation,savings,Fylí,EUR,velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum
150,6/25/2022,1418.84,withdrawal,Tagopia,entertainment,credit card,Hengxi,CNY,ac diam cras pellentesque volutpat dui maecenas tristique est et
151,6/14/2022,6726.53,transfer,Shufflester,transportation,checking,Zárate,ARS,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus
152,6/4/2022,959.67,deposit,Wikibox,utilities,credit card,Raszczyce,PLN,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat
153,6/24/2022,6007.46,withdrawal,Quinu,groceries,checking,Daja Lorong,IDR,justo in blandit ultrices enim lorem ipsum dolor sit amet
154,6/27/2022,8875.1,withdrawal,Buzzdog,entertainment,checking,Lajkovac,RSD,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in
155,6/29/2022,3214.31,transfer,Kwideo,entertainment,checking,Báguanos,CUP,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien
156,6/4/2022,8866.07,transfer,Zoomdog,groceries,credit card,Damawato,PHP,platea dictumst morbi vestibulum velit id pretium iaculis diam erat
157,6/21/2022,6894.44,transfer,Buzzshare,groceries,checking,Meiktila,MMK,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue
158,6/21/2022,8812.51,deposit,Dynabox,transportation,credit card,Kristinehamn,SEK,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna
159,6/20/2022,2777.73,transfer,Roombo,utilities,credit card,Thị Trấn Yên Phú,VND,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend
160,6/11/2022,4678.74,transfer,Quimm,utilities,savings,Néa Vrasná,EUR,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin
161,6/16/2022,6058.05,withdrawal,Reallinks,transportation,credit card,Mường Nhé,VND,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero
162,6/26/2022,9581.41,transfer,Tanoodle,entertainment,checking,München,EUR,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac
163,6/14/2022,2196.54,transfer,Ozu,entertainment,credit card,Bétérou,XOF,massa donec dapibus duis at velit eu est congue elementum
164,6/27/2022,284.08,deposit,Gigaclub,transportation,checking,Tongzha,CNY,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh
165,6/2/2022,4521.96,transfer,Youspan,transportation,checking,Runović,HRK,ante vestibulum ante ipsum primis in faucibus orci luctus et
166,6/23/2022,3590.96,transfer,Jayo,entertainment,credit card,Yaring,THB,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est
167,6/20/2022,4722.6,transfer,Ozu,entertainment,savings,Beauvais,EUR,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam
168,6/2/2022,1467.17,withdrawal,Feedmix,entertainment,credit card,Ćuprija,RSD,nulla tempus vivamus in felis eu sapien cursus vestibulum proin
