transaction_id,transaction_date,amount,transaction_type,merchant_name,category,account_type,location,currency,description
84,3/14/2022,7397.46,withdrawal,Ntag,groceries,checking,Mwene-Ditu,CDF,neque aenean auctor gravida sem praesent id massa id nisl venenatis
85,3/21/2022,4371.1,deposit,Gigaclub,utilities,checking,Affery,XOF,mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel
86,3/18/2022,9621.83,transfer,Jaxbean,entertainment,credit card,Sultan Kudarat,PHP,pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat
87,3/29/2022,6040.14,deposit,Skyba,groceries,savings,Issa,RUB,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et
88,3/29/2022,3191.44,transfer,Yotz,transportation,savings,Norrköping,SEK,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras
89,3/6/2022,3240.14,withdrawal,Meembee,transportation,checking,Balgarevo,BGN,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus
90,3/8/2022,2298.17,transfer,Dynabox,utilities,checking,Zavrč,EUR,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper
91,3/13/2022,2342.78,deposit,Demivee,utilities,credit card,Bojonglarang,IDR,id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique
92,3/1/2022,1103.34,transfer,Skimia,entertainment,credit card,Fos-sur-Mer,EUR,erat curabitur gravida nisi at nibh in hac habitasse platea
93,3/27/2022,9267.09,deposit,Izio,transportation,savings,Embalse,ARS,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris
94,3/8/2022,8574.48,withdrawal,Kwideo,entertainment,savings,Suraż,PLN,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante
95,3/7/2022,1541.22,transfer,Rhyzio,transportation,credit card,Margahayu,IDR,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis
96,3/8/2022,4758.29,deposit,Fliptune,transportation,savings,Laju Kidul,IDR,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam
97,3/11/2022,2915.46,withdrawal,Wikizz,groceries,checking,São Brás de Alportel,EUR,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et
98,3/28/2022,879.72,deposit,Dynabox,utilities,savings,Alua,PHP,amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu
99,3/7/2022,55.62,withdrawal,Shuffletag,utilities,checking,Bolanon,PHP,nisi at nibh in hac habitasse platea dictumst aliquam augue quam
100,3/15/2022,6819.29,deposit,Jabbercube,groceries,checking,Chandal Bā’ī,AFN,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut
101,3/6/2022,4873.7,deposit,Thoughtbeat,transportation,checking,Tanjungbatu,IDR,ac nibh fusce lacus purus aliquet at feugiat non pretium quis
102,3/12/2022,5200.99,deposit,Nlounge,transportation,credit card,Nifuboko,IDR,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien
103,3/23/2022,6861.06,withdrawal,Aimbo,transportation,savings,Aubergenville,EUR,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim
104,3/1/2022,855.56,withdrawal,Livetube,utilities,savings,Paris 10,EUR,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis
105,3/27/2022,639.46,transfer,Leenti,utilities,savings,Zhongtai,CNY,curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere
106,3/11/2022,9199.29,deposit,Devpoint,entertainment,savings,Linhares,BRL,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst
107,3/22/2022,5946.59,deposit,Yoveo,utilities,credit card,Maicao,COP,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis
108,3/19/2022,8218.93,transfer,Zoomlounge,groceries,savings,Río Cauto,CUP,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat
109,3/21/2022,1233.38,deposit,Tagfeed,groceries,checking,Slunj,HRK,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo
110,3/26/2022,6363.14,withdrawal,Jaxbean,groceries,credit card,Baini,CNY,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi
111,3/21/2022,3869.66,withdrawal,Devpoint,transportation,checking,Belmullet,EUR,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis
112,3/13/2022,5928.74,transfer,Zoomdog,utilities,credit card,Нераште,MKD,ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis
113,3/6/2022,6174.05,withdrawal,Eidel,transportation,checking,Zhangduangu,CNY,velit donec diam neque vestibulum eget vulputate ut ultrices vel
114,3/28/2022,2420.05,deposit,Realbridge,groceries,credit card,Log,RUB,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in
115,3/14/2022,387.08,deposit,Topiczoom,entertainment,savings,Celje,EUR,tristique in tempus sit amet sem fusce consequat nulla nisl nunc
116,3/18/2022,9391.37,withdrawal,Voomm,utilities,checking,Dmytrivka,UAH,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae
117,3/12/2022,604.87,withdrawal,Skyble,entertainment,credit card,Krasnodar,RUB,pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem
118,3/28/2022,9366.2,deposit,Thoughtstorm,transportation,checking,Fatufaun,IDR,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas
119,3/18/2022,5558.73,withdrawal,Jayo,utilities,savings,Bukomansimbi,UGX,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget
120,3/28/2022,5111.74,withdrawal,Roodel,transportation,savings,Shenavan,AMD,donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi
121,3/28/2022,1670.58,deposit,Gigaclub,transportation,credit card,Kraśnik,PLN,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis
122,3/3/2022,996.66,deposit,Devcast,entertainment,checking,Yelan’-Kolenovskiy,RUB,nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula
123,3/4/2022,6035.87,transfer,Roombo,transportation,savings,Huazhou,CNY,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis
124,3/17/2022,9841.23,transfer,Livetube,utilities,credit card,Kanzaki,JPY,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla
125,3/13/2022,1064.1,transfer,Latz,entertainment,savings,Maredakamau,IDR,lacus at turpis donec posuere metus vitae ipsum aliquam non
126,3/8/2022,3187.92,withdrawal,Kazu,utilities,checking,Mauponggo,IDR,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient
127,3/21/2022,8218.17,deposit,Quinu,transportation,checking,Krajan Dermawuharjo,IDR,pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam
128,3/2/2022,7679.54,withdrawal,Wikizz,utilities,savings,Nazca,PEN,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor
129,3/11/2022,8591.69,deposit,Yotz,utilities,savings,Kouango,XAF,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu
130,3/27/2022,1150.21,withdrawal,Twimm,utilities,checking,Laurel,USD,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit
131,3/4/2022,3008.47,deposit,Voonte,transportation,credit card,Huanxi,CNY,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus
132,3/30/2022,343.01,transfer,Skippad,transportation,checking,Pliska,BGN,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem
133,3/30/2022,2506.89,deposit,Yozio,groceries,checking,Hegarmanah,IDR,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin
134,3/10/2022,1511.35,withdrawal,Photolist,groceries,credit card,Matsubara,JPY,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper
135,3/13/2022,4838.89,withdrawal,Realcube,utilities,credit card,Bugene,TZS,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum
136,3/18/2022,9393.04,deposit,Rhycero,groceries,credit card,Vetluzhskiy,RUB,a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare
137,3/3/2022,9151.58,withdrawal,Fadeo,utilities,credit card,Yershov,RUB,lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et
138,3/4/2022,6982.5,withdrawal,Tanoodle,groceries,savings,Pandat,IDR,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget
139,3/3/2022,8394.26,deposit,LiveZ,entertainment,savings,Lincheng,CNY,eu felis fusce posuere felis sed lacus morbi sem mauris
140,3/27/2022,5582.01,withdrawal,Gabspot,transportation,credit card,Guagua,PHP,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper
141,3/28/2022,2739.61,transfer,Edgewire,entertainment,savings,Qinxi,CNY,orci eget orci vehicula condimentum curabitur in libero ut massa
142,3/16/2022,5374.41,withdrawal,Topicblab,groceries,savings,Tallahassee,USD,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea
143,3/15/2022,184.95,withdrawal,Podcat,utilities,savings,Sanqiao,CNY,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed
144,3/12/2022,5593.31,withdrawal,Livepath,entertainment,savings,Dahu Satu,IDR,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis
145,3/23/2022,1421.42,deposit,Bluejam,utilities,checking,Domoni,KMF,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut
146,3/14/2022,161.92,withdrawal,Twitterlist,entertainment,credit card,Situ,CNY,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis
147,3/24/2022,9783.24,withdrawal,Livepath,transportation,checking,Hai’an,CNY,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor
148,3/5/2022,2629.19,transfer,Jazzy,utilities,savings,Rahayu,IDR,aenean fermentum donec ut mauris eget massa tempor convallis nulla neque
149,3/19/2022,3178.77,transfer,Realcube,transportation,credit card,Quintong,PHP,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra
150,3/6/2022,2144.25,transfer,Eimbee,transportation,credit card,Saguday,PHP,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula
151,3/29/2022,3147.69,deposit,Cogilith,transportation,credit card,Colorado,BRL,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis
152,3/4/2022,3211.81,deposit,Latz,groceries,checking,Lyubim,RUB,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et
153,3/26/2022,6760.25,withdrawal,Pixoboo,utilities,checking,Fontinha,EUR,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id
154,3/15/2022,8702.48,transfer,Wikizz,transportation,credit card,Kaduheuleut,IDR,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer
155,3/17/2022,9779.46,transfer,Divape,groceries,savings,Yushugou,CNY,donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi
156,3/16/2022,4879.36,withdrawal,Kazio,entertainment,savings,Yitulihe,CNY,lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam
157,3/1/2022,7918.96,transfer,Browseblab,entertainment,credit card,Lidong,CNY,cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit
158,3/6/2022,4048.31,withdrawal,Roombo,groceries,savings,Phủ Thông,VND,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim
159,3/10/2022,3112.14,transfer,Flipstorm,entertainment,checking,Taha Man Zu,CNY,dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero
160,3/24/2022,5838.08,withdrawal,Izio,transportation,credit card,Quatá,BRL,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non
161,3/22/2022,7497.24,deposit,Vitz,transportation,credit card,Sucun,CNY,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar
162,3/9/2022,4490.43,transfer,Thoughtsphere,transportation,credit card,Noyelles-sous-Lens,EUR,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque
163,3/9/2022,4913.63,withdrawal,Skippad,groceries,credit card,Erdao,CNY,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus
164,3/18/2022,5241.57,withdrawal,Zoomdog,entertainment,savings,Mataloko,IDR,in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
165,3/23/2022,2656.54,transfer,Fatz,entertainment,credit card,Sidi Amar,MAD,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus
166,3/22/2022,8526.89,transfer,Kayveo,utilities,credit card,Rouen,EUR,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non
