transaction_id,transaction_date,amount,transaction_type,merchant_name,category,account_type,location,currency,description
15,10/7/2022,8115.32,deposit,Kazio,entertainment,savings,Quinta dos Frades,EUR,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus
16,10/1/2022,1099.4,withdrawal,Vipe,utilities,savings,Thị Trấn Phù Yên,VND,morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id
17,10/29/2022,2617.71,deposit,Meeveo,transportation,checking,Purranque,CLP,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
18,10/21/2022,2006.23,withdrawal,Riffpedia,utilities,savings,Jeponkrajan,IDR,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus
19,10/8/2022,804.04,transfer,Trunyx,groceries,savings,Masaran,IDR,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus
20,10/22/2022,5283.31,withdrawal,Mita,utilities,credit card,Zhuping,CNY,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra
21,10/23/2022,1282.62,withdrawal,Blogpad,groceries,credit card,Delcevo,MKD,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt
22,10/8/2022,1865.04,withdrawal,Thoughtsphere,transportation,credit card,Haolaishan,CNY,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo
23,10/6/2022,355.7,deposit,Kaymbo,entertainment,savings,Ponikiew,PLN,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi
24,10/27/2022,7596.51,deposit,Feedspan,utilities,credit card,Thiais,EUR,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed
25,10/23/2022,1179.4,transfer,Bluejam,entertainment,checking,San Agustin,MXN,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu
26,10/19/2022,5791.74,withdrawal,Eimbee,utilities,credit card,Kawaguchi,JPY,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae
27,10/11/2022,2006.8,deposit,Gabtune,groceries,savings,Zhentian,CNY,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed
28,10/25/2022,7373.57,withdrawal,Quatz,transportation,credit card,Johor Bahru,MYR,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat
29,10/23/2022,2017.35,deposit,Jaxnation,transportation,savings,Kantharalak,THB,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna
30,10/6/2022,4345.74,withdrawal,Quatz,transportation,savings,Rāiwind,PKR,et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet
31,10/23/2022,1261.57,transfer,Yakitri,transportation,credit card,Semeljci,HRK,at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue
32,10/15/2022,4534.85,deposit,Bluejam,transportation,checking,Jāsim,SYP,mattis odio donec vitae nisi nam ultrices libero non mattis
33,10/26/2022,803.23,deposit,Devcast,utilities,credit card,Picoto,EUR,egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies
34,10/12/2022,7977.94,withdrawal,Brainlounge,utilities,checking,Linggou,CNY,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum
35,10/21/2022,4237.45,transfer,Abatz,entertainment,savings,Ketian,CNY,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a
36,10/21/2022,3676.18,transfer,Brainsphere,utilities,savings,Valerianovsk,RUB,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus
37,10/3/2022,2691.33,deposit,Meevee,groceries,checking,Ujazd,PLN,a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue
38,10/22/2022,7320.38,withdrawal,Mudo,groceries,checking,Balakasap,IDR,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis
39,10/17/2022,5348.69,withdrawal,Meevee,utilities,checking,Anjozorobe,MGA,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed
40,10/19/2022,7607.55,transfer,Blogtag,groceries,checking,Constance,EUR,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus
41,10/11/2022,7445.13,withdrawal,Kanoodle,groceries,checking,Ciburial,IDR,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec
42,10/25/2022,9157.53,deposit,Shufflester,transportation,credit card,Sincelejo,COP,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget
43,10/4/2022,224.48,deposit,Browsezoom,utilities,checking,Reguengos de Monsaraz,EUR,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem
44,10/2/2022,8083.56,withdrawal,Leenti,utilities,credit card,Vitoria-Gasteiz,EUR,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio
45,10/15/2022,2327.69,withdrawal,Chatterbridge,transportation,checking,Brandfort,ZAR,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum
46,10/2/2022,6992.26,deposit,Jabbersphere,groceries,credit card,Monte Novo,EUR,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum
47,10/4/2022,5870.73,transfer,Jabberbean,groceries,credit card,Tópaga,COP,malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer
48,10/16/2022,2623.35,deposit,Chatterbridge,entertainment,credit card,Kochenëvo,RUB,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id
49,10/5/2022,3229.97,transfer,Flipstorm,utilities,credit card,Nakano,JPY,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus
50,10/15/2022,3936.36,withdrawal,Pixonyx,transportation,checking,Mayfa‘ah,YER,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium
51,10/19/2022,2135.68,withdrawal,Babblestorm,transportation,credit card,Saint-Quentin,EUR,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris
52,10/21/2022,743.55,transfer,Jabbersphere,entertainment,savings,Merklín,CZK,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus
53,10/29/2022,7154.27,transfer,Skipstorm,transportation,credit card,Dzüünbulag,MNT,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin
54,10/11/2022,9000.19,withdrawal,Buzzbean,utilities,savings,Cigadog,IDR,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna
55,10/15/2022,8570.05,transfer,Yakidoo,transportation,credit card,Camindangan,PHP,in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam
56,10/10/2022,3431.37,transfer,Skaboo,utilities,checking,Guaramirim,BRL,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
57,10/3/2022,3983.1,withdrawal,Centidel,transportation,checking,Belovo,RUB,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis
58,10/20/2022,9145.96,withdrawal,Shufflebeat,transportation,checking,Tianjiazhuang,CNY,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien
59,10/6/2022,6824.96,withdrawal,Wordpedia,groceries,credit card,Santiago de Cuba,CUP,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a
60,10/30/2022,7215.27,withdrawal,Pixonyx,groceries,checking,Victoria,CLP,habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla
61,10/20/2022,2189.13,withdrawal,Skajo,utilities,checking,Yuandianhui,CNY,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum
62,10/27/2022,3822.44,transfer,Skidoo,entertainment,credit card,Leiyang,CNY,id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien
63,10/23/2022,1969.28,withdrawal,Blogtag,utilities,savings,Solosolo,WST,quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie
64,10/26/2022,6814.0,transfer,Kazio,transportation,savings,Sumusţā as Sulţānī,EGP,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat
65,10/24/2022,3486.17,transfer,Teklist,utilities,savings,Imus,PHP,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula
66,10/24/2022,3732.58,deposit,Eimbee,groceries,savings,Severomorsk,RUB,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac
67,10/14/2022,4368.13,withdrawal,Dabvine,groceries,credit card,Cisagu,IDR,sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed
68,10/6/2022,2868.08,transfer,Kimia,entertainment,credit card,Sungai Nyamuk,IDR,erat id mauris vulputate elementum nullam varius nulla facilisi cras
69,10/18/2022,7191.12,deposit,Skimia,utilities,credit card,Cibunar,IDR,egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies
70,10/4/2022,1212.08,transfer,Babbleopia,groceries,credit card,Belfast,GBP,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur
71,10/13/2022,9335.39,withdrawal,Linklinks,transportation,credit card,Wangkung,IDR,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui
72,10/16/2022,1562.59,transfer,Riffwire,transportation,checking,Novodvinsk,RUB,vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia
73,10/9/2022,8323.97,deposit,Youopia,groceries,credit card,Cruz das Almas,BRL,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec
74,10/16/2022,8256.87,transfer,Browsebug,transportation,savings,Banjar Kajanan,IDR,donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante
75,10/26/2022,9278.45,deposit,Muxo,entertainment,savings,Al Qaţīf,SAR,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc
76,10/19/2022,6306.73,deposit,Fivebridge,utilities,credit card,Aikmel,IDR,quam a odio in hac habitasse platea dictumst maecenas ut massa
77,10/9/2022,991.92,withdrawal,Jatri,groceries,credit card,Mandor,IDR,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat
78,10/17/2022,8850.81,transfer,Buzzbean,groceries,credit card,Polyarnyy,RUB,in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis
79,10/26/2022,1222.86,deposit,Linklinks,utilities,credit card,Bureng,GMD,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula
80,10/29/2022,5940.94,withdrawal,Zoovu,groceries,credit card,Murcki,PLN,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla
81,10/13/2022,6857.44,withdrawal,Realcube,entertainment,checking,Dagupan,PHP,donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum
82,10/11/2022,7894.54,deposit,Gigaclub,transportation,checking,Dongdu,CNY,convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum
83,10/15/2022,8932.86,withdrawal,Skiba,utilities,savings,Zhenchuan,CNY,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id
84,10/24/2022,2132.52,withdrawal,Midel,utilities,savings,Amarillo,USD,augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus
85,10/9/2022,7940.04,deposit,Vidoo,utilities,checking,Az Zabadānī,SYP,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae
86,10/2/2022,5145.28,transfer,Youbridge,entertainment,credit card,Yallahs,JMD,congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero
87,10/23/2022,9405.8,deposit,Dablist,transportation,credit card,Onsala,SEK,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed
88,10/28/2022,9943.19,withdrawal,Centizu,groceries,credit card,Caen,EUR,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non
89,10/25/2022,8632.52,deposit,Blogtag,transportation,checking,Pôsto Fiscal Rolim de Moura,BRL,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel
90,10/2/2022,7062.54,transfer,Chatterpoint,utilities,checking,Thị Trấn Mù Cang Chải,VND,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in
91,10/19/2022,9068.36,withdrawal,Reallinks,groceries,checking,Vostochnyy,RUB,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient
92,10/23/2022,1714.67,withdrawal,Twitterworks,entertainment,checking,Paiçandu,BRL,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet
93,10/24/2022,853.96,withdrawal,Fivechat,transportation,savings,Garcia Hernandez,PHP,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna
94,10/11/2022,208.02,deposit,Eadel,groceries,checking,Göteborg,SEK,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla
95,10/5/2022,4383.74,deposit,Ooba,groceries,credit card,Kangdong-ŭp,KPW,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin
96,10/27/2022,7643.81,withdrawal,Yodoo,utilities,credit card,Willemstad,ANG,justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum
97,10/16/2022,2059.15,transfer,Vimbo,entertainment,savings,Vale Flores,EUR,hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat
98,10/19/2022,8509.32,deposit,Youspan,groceries,savings,Ijuí,BRL,at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi
99,10/6/2022,5033.39,deposit,Twitterbridge,utilities,savings,Tiedonglu,CNY,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec
100,10/3/2022,1828.67,deposit,Nlounge,utilities,credit card,Kibuku,UGX,dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum
101,10/11/2022,9608.67,withdrawal,Snaptags,entertainment,savings,Shanhaiguan,CNY,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id
102,10/3/2022,5096.63,deposit,Gigashots,utilities,checking,Sanqiao,CNY,convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit
103,10/4/2022,9361.72,deposit,Realcube,utilities,checking,Sakura,JPY,curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel
104,10/18/2022,7274.68,withdrawal,Eire,utilities,checking,Noisy-le-Grand,EUR,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus
105,10/16/2022,2115.01,withdrawal,Zoomcast,groceries,credit card,Tourcoing,EUR,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit
106,10/23/2022,6363.12,withdrawal,Browsedrive,entertainment,savings,Kashima,JPY,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas
107,10/25/2022,2114.85,transfer,Voonder,transportation,savings,Matriz de Camaragibe,BRL,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec
108,10/26/2022,99.92,withdrawal,Topiclounge,entertainment,credit card,Sławatycze,PLN,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque
109,10/29/2022,7074.58,deposit,Flipbug,entertainment,credit card,Banhā,EGP,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam
110,10/1/2022,4753.6,deposit,Thoughtstorm,utilities,checking,Zhouling,CNY,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo
111,10/13/2022,9677.63,deposit,Flashspan,entertainment,savings,Guanay,BOB,congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in
112,10/25/2022,9764.98,transfer,Fiveclub,entertainment,checking,Bayan Qagan,CNY,lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus
113,10/25/2022,2210.12,deposit,Browsedrive,entertainment,credit card,Palma De Mallorca,EUR,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci
114,10/3/2022,6036.56,withdrawal,Rhycero,transportation,credit card,Inicbulan,PHP,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam
115,10/29/2022,2884.86,withdrawal,Voolith,utilities,checking,Dongqianhu,CNY,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus
116,10/28/2022,5598.92,deposit,Voomm,transportation,credit card,Pórto Chéli,EUR,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh
117,10/4/2022,5659.74,deposit,Yakitri,transportation,savings,Ostrów Mazowiecka,PLN,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec
118,10/4/2022,9500.12,withdrawal,Rhynyx,utilities,savings,Huolongping,CNY,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a
119,10/8/2022,3821.76,withdrawal,Vipe,utilities,savings,Aiánteio,EUR,sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor
120,10/25/2022,5280.77,withdrawal,Skalith,entertainment,checking,Trzcinica,PLN,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem
121,10/2/2022,4817.66,withdrawal,Dabjam,entertainment,savings,Bode Sadu,NGN,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt
122,10/12/2022,3805.57,deposit,Zoovu,entertainment,checking,Venda Nova,EUR,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est
123,10/3/2022,2814.02,transfer,Tanoodle,entertainment,checking,Karoya,IDR,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum
124,10/26/2022,1995.35,withdrawal,Photobug,entertainment,checking,Angeghakot’,AMD,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit
125,10/5/2022,9675.89,deposit,Jatri,entertainment,credit card,Jiazhi,CNY,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut
126,10/20/2022,838.9,withdrawal,Wordware,utilities,credit card,Mao,XAF,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis
127,10/24/2022,6738.42,deposit,Topiczoom,transportation,checking,Minas,CUP,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a
128,10/21/2022,7717.24,deposit,Divavu,groceries,savings,Buckland,GBP,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus
129,10/11/2022,8807.17,deposit,Buzzbean,transportation,savings,Boxholm,SEK,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla
130,10/4/2022,1243.78,withdrawal,Babblestorm,transportation,checking,Tākestān,IRR,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel
131,10/13/2022,7254.94,withdrawal,Zava,transportation,credit card,Nechanice,CZK,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat
132,10/21/2022,3660.12,deposit,Edgeclub,groceries,credit card,Bánica,DOP,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus
133,10/27/2022,9587.08,withdrawal,Wikivu,entertainment,checking,Finspång,SEK,in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis
134,10/1/2022,2644.76,withdrawal,Cogilith,transportation,savings,Bajera,IDR,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi
135,10/26/2022,8088.36,deposit,Tazzy,groceries,savings,Vendychany,UAH,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis
136,10/11/2022,2950.33,transfer,Yombu,utilities,savings,Xingcheng,CNY,tristique est et tempus semper est quam pharetra magna ac consequat metus sapien
137,10/30/2022,4260.48,transfer,Livetube,transportation,credit card,Palma De Mallorca,EUR,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante
138,10/15/2022,2665.39,withdrawal,Photospace,entertainment,checking,Guilin,CNY,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis
139,10/1/2022,5178.37,withdrawal,Realbuzz,entertainment,checking,Sibut,XAF,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet
140,10/25/2022,1256.44,withdrawal,Fadeo,utilities,checking,Baimi,CNY,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a
141,10/9/2022,8110.06,deposit,Trilia,groceries,savings,Rodhítsa,EUR,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla
142,10/12/2022,6054.66,transfer,Rhyloo,transportation,checking,Jos,NGN,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus
143,10/16/2022,7682.42,transfer,Meevee,groceries,credit card,Luodian,CNY,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci
144,10/13/2022,4145.69,transfer,Yadel,entertainment,credit card,Houjiagang,CNY,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis
145,10/17/2022,8047.63,transfer,Kimia,transportation,credit card,Sihe,CNY,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus
146,10/23/2022,9736.5,transfer,Trudoo,transportation,savings,La Carlota,PHP,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus
147,10/26/2022,3364.54,transfer,Twimm,entertainment,checking,Miřetice,CZK,hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec
148,10/11/2022,7263.08,deposit,Rhynyx,groceries,checking,Sosnowiec,PLN,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
149,10/22/2022,4242.7,transfer,Oyoyo,transportation,savings,Nevers,EUR,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse
150,10/2/2022,7380.82,transfer,Jabbertype,groceries,checking,Karlskoga,SEK,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus
151,10/26/2022,6761.28,withdrawal,LiveZ,transportation,credit card,Charlton,GBP,congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut
152,10/17/2022,799.99,deposit,Trudoo,transportation,checking,Tumpakkepuh,IDR,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam
153,10/23/2022,5108.85,transfer,Roodel,transportation,checking,Dežanovac,HRK,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst
154,10/29/2022,9527.52,transfer,Innojam,utilities,checking,Chincha Baja,PEN,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam
155,10/30/2022,3616.97,deposit,Skalith,groceries,checking,Tiên Phước,VND,venenatis non sodales sed tincidunt eu felis fusce posuere felis sed
156,10/4/2022,5263.65,transfer,Innotype,entertainment,credit card,Francova Lhota,CZK,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus
157,10/12/2022,869.46,transfer,Thoughtbeat,transportation,credit card,Pananaw,PHP,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla
158,10/19/2022,9082.85,transfer,Viva,transportation,checking,Belalcazar,COP,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non
159,10/3/2022,3308.6,withdrawal,Gevee,utilities,savings,Telengsari,IDR,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat
160,10/8/2022,6844.81,transfer,Buzzster,groceries,credit card,Mesker-Yurt,RUB,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem
