transaction_id,transaction_date,amount,transaction_type,merchant_name,category,account_type,location,currency,description
32,9/23/2022,8534.91,withdrawal,Oozz,utilities,checking,Nezlobnaya,RUB,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget
33,9/27/2022,4318.91,withdrawal,Jabbersphere,groceries,checking,Ipaba,BRL,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien
34,9/17/2022,1084.77,deposit,Livefish,utilities,credit card,Aţ Ţurrah,JOD,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient
35,9/11/2022,4312.17,deposit,Skyvu,groceries,credit card,Las Parejas,ARS,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus
36,9/5/2022,2432.15,withdrawal,Minyx,utilities,checking,Rosso,XOF,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus
37,9/18/2022,8590.97,deposit,Omba,entertainment,checking,Lyon,EUR,turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh
38,9/25/2022,965.34,transfer,Rhynoodle,groceries,checking,Kokologo,XOF,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est
39,9/12/2022,7871.51,withdrawal,Twitternation,entertainment,savings,Oued Laou,MAD,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh
40,9/6/2022,9231.41,withdrawal,Yombu,transportation,checking,Veinticinco de Mayo,ARS,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi
41,9/28/2022,7137.71,deposit,Devcast,utilities,checking,Shitouhe,CNY,ultrices mattis odio donec vitae nisi nam ultrices libero non
42,9/18/2022,3482.87,deposit,Thoughtbridge,transportation,savings,Jiguan,CNY,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel
43,9/8/2022,964.96,transfer,Snaptags,utilities,credit card,Mende,EUR,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium
44,9/26/2022,1808.46,withdrawal,Npath,entertainment,checking,Daguma,PHP,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor
45,9/26/2022,7751.08,transfer,Leenti,entertainment,credit card,Bennäs,EUR,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor
46,9/28/2022,6978.51,transfer,Linklinks,transportation,checking,Sidonganti,IDR,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam
47,9/16/2022,3251.06,deposit,Yambee,groceries,checking,Magan,RUB,erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla
48,9/4/2022,6216.46,withdrawal,Livetube,transportation,credit card,Shiling,CNY,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus
49,9/18/2022,5261.13,withdrawal,Aivee,groceries,checking,Xiangshun,CNY,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam
50,9/28/2022,2771.38,deposit,Browseblab,utilities,checking,Sa‘sa‘,SYP,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus
51,9/19/2022,8690.93,withdrawal,Meejo,entertainment,checking,Tehetu,CNY,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris
52,9/12/2022,39.93,transfer,Gabcube,utilities,credit card,Haradzyeya,BYR,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat
53,9/7/2022,5645.66,withdrawal,Feednation,transportation,credit card,Dabancheng,CNY,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet
54,9/13/2022,4211.5,deposit,Skinder,entertainment,checking,Benniu,CNY,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis
55,9/18/2022,4106.78,withdrawal,Flashdog,entertainment,credit card,San Antonio,MXN,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque
56,9/10/2022,249.87,withdrawal,Jaxnation,utilities,credit card,Funga,IDR,lectus aliquam sit amet diam in magna bibendum imperdiet nullam
57,9/10/2022,2152.01,deposit,Skyndu,transportation,savings,Kozova,UAH,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum
58,9/13/2022,5488.49,withdrawal,Devcast,transportation,credit card,Extremoz,BRL,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel
59,9/28/2022,5173.71,withdrawal,Buzzdog,groceries,credit card,Mekarsari,IDR,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet
60,9/14/2022,2938.4,transfer,Meezzy,groceries,savings,El Tambo,COP,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a
61,9/9/2022,7335.08,withdrawal,Lazzy,groceries,checking,Bromma,SEK,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla
62,9/8/2022,8517.63,deposit,Bubbletube,transportation,checking,Fais,USD,cubilia curae nulla dapibus dolor vel est donec odio justo
63,9/16/2022,1392.93,deposit,Devbug,utilities,savings,Shiwan,CNY,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed
64,9/12/2022,6301.72,deposit,Thoughtstorm,utilities,savings,Białogard,PLN,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis
65,9/19/2022,9969.94,deposit,Thoughtworks,transportation,credit card,Töysä,EUR,lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue
66,9/5/2022,9372.02,transfer,Browsecat,entertainment,checking,Wangzuo,CNY,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac
67,9/25/2022,7344.1,withdrawal,Meevee,transportation,savings,Santa Lucía,HNL,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed
68,9/17/2022,389.91,deposit,Kaymbo,transportation,credit card,Pengfang,CNY,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique
69,9/10/2022,7100.92,deposit,Realbuzz,utilities,savings,San Benito Abad,COP,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula
70,9/26/2022,6242.78,transfer,Skiptube,utilities,savings,Czerniejewo,PLN,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti
71,9/6/2022,8942.62,withdrawal,Thoughtblab,utilities,credit card,Ejido,VEF,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam
72,9/3/2022,1177.31,transfer,Twinte,utilities,checking,El Regalo,VEF,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus
73,9/10/2022,9501.62,transfer,Cogibox,groceries,credit card,Honglong,CNY,diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed
74,9/10/2022,8649.06,transfer,Gigabox,groceries,credit card,Al Qurḩ,YER,phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla
75,9/11/2022,8848.62,deposit,Dabshots,entertainment,checking,Jammā‘īn,ILS,in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum
76,9/17/2022,4174.58,transfer,Jatri,groceries,credit card,Dipayal,NPR,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis
77,9/9/2022,3868.89,transfer,Tambee,transportation,credit card,Tanahwulan,IDR,interdum venenatis turpis enim blandit mi in porttitor pede justo eu
78,9/20/2022,3443.91,transfer,Latz,utilities,checking,Wangwu,CNY,libero quis orci nullam molestie nibh in lectus pellentesque at
79,9/19/2022,6277.04,withdrawal,Quimm,transportation,savings,Jiquilillo,NIO,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae
80,9/12/2022,5024.45,withdrawal,Kwimbee,transportation,checking,Guadalupe,MXN,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis
81,9/20/2022,669.7,withdrawal,Bluezoom,utilities,credit card,Íasmos,EUR,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer
82,9/8/2022,7410.44,deposit,Dabvine,transportation,credit card,Diré,XOF,maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis
83,9/10/2022,516.69,transfer,Linkbridge,entertainment,credit card,Hengxianhe,CNY,metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies
84,9/12/2022,5005.54,transfer,Avaveo,groceries,checking,Pung-Pang,PHP,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis
85,9/18/2022,1426.42,transfer,Rhynyx,entertainment,savings,Shazhouba,CNY,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam
86,9/9/2022,1861.7,withdrawal,Realbridge,transportation,savings,Buenaventura,COP,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla
87,9/14/2022,4919.61,transfer,Flipbug,groceries,checking,Shancheng,CNY,ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris
88,9/13/2022,5625.23,transfer,Leexo,entertainment,credit card,Sedati,IDR,ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt
89,9/2/2022,4873.98,withdrawal,Tavu,utilities,checking,Kulykiv,UAH,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante
90,9/19/2022,684.58,withdrawal,Browsetype,groceries,savings,Bojawa,IDR,id consequat in consequat ut nulla sed accumsan felis ut at
91,9/20/2022,7039.71,transfer,Rhynoodle,utilities,credit card,Wilwerwiltz,EUR,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum
92,9/20/2022,8106.92,transfer,Yata,entertainment,checking,Thamaga,BWP,tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis
93,9/22/2022,8702.36,transfer,Yata,utilities,checking,Gostynin,PLN,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum
94,9/29/2022,4663.73,withdrawal,Dabfeed,transportation,savings,Paris La Défense,EUR,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris
95,9/15/2022,9338.72,transfer,Tazz,transportation,credit card,Kiszkowo,PLN,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac
96,9/23/2022,0.7,transfer,Riffpath,utilities,checking,Zhaowu,CNY,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent
97,9/24/2022,6120.13,withdrawal,Skaboo,utilities,checking,Zemun,RSD,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis
98,9/17/2022,3719.55,transfer,Ainyx,entertainment,credit card,Caicara,VEF,integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem
99,9/13/2022,11.08,deposit,Photobean,entertainment,checking,Wanzu,CNY,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet
100,9/29/2022,4062.22,withdrawal,Bubblemix,transportation,checking,Iles,COP,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris
101,9/18/2022,4441.1,deposit,Tavu,utilities,checking,Suzdal’,RUB,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum
102,9/17/2022,6321.47,deposit,Zoovu,groceries,checking,Mariquita,COP,quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea
103,9/7/2022,6449.76,deposit,Einti,groceries,savings,Chumphon Buri,THB,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae
104,9/22/2022,3547.59,withdrawal,Izio,entertainment,credit card,Tuodian,CNY,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis
105,9/25/2022,3942.16,deposit,Browsecat,utilities,checking,Yelwa,NGN,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum
106,9/11/2022,3170.93,deposit,Brainverse,utilities,credit card,Kosikha,RUB,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula
107,9/9/2022,4433.45,withdrawal,Eire,groceries,checking,Jaen,EUR,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar
108,9/1/2022,9488.94,deposit,Skipstorm,transportation,credit card,Qijia,CNY,pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id
109,9/28/2022,9714.32,transfer,Linklinks,transportation,savings,Paris 16,EUR,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat
110,9/26/2022,9410.74,deposit,Twinder,transportation,checking,Lallayug,PHP,nec sem duis aliquam convallis nunc proin at turpis a pede
111,9/24/2022,7266.69,withdrawal,Innojam,utilities,credit card,Krajan Jabungcandi,IDR,cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus
112,9/16/2022,8138.09,transfer,Zooxo,utilities,checking,Pacarkeling,IDR,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit
113,9/10/2022,3887.39,deposit,Twitterlist,utilities,savings,Yilongyong,CNY,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio
114,9/13/2022,9651.97,withdrawal,Shufflebeat,groceries,savings,Kongjiang,CNY,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim
115,9/5/2022,903.02,transfer,Cogidoo,groceries,checking,Dawuhan,IDR,mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer
116,9/17/2022,1607.06,withdrawal,Skyndu,groceries,credit card,Qiashui,CNY,massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit
117,9/1/2022,774.8,transfer,Wikibox,groceries,credit card,Ōkawara,JPY,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit
118,9/16/2022,1167.82,transfer,Yabox,groceries,savings,Imulolong,IDR,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante
119,9/13/2022,2676.55,withdrawal,Kamba,transportation,checking,Al Manāqil,SDG,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur
120,9/10/2022,1325.74,deposit,Brightbean,utilities,credit card,Lyubar,UAH,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod
121,9/22/2022,5955.38,deposit,Twitterbridge,utilities,checking,Bang Kruai,THB,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras
122,9/16/2022,2413.82,withdrawal,Devpulse,utilities,credit card,Madolenihm Municipality Government,USD,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at
123,9/19/2022,3542.84,withdrawal,Blogspan,entertainment,credit card,Carriedo,PHP,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer
124,9/5/2022,2725.67,transfer,Jaloo,entertainment,savings,Mandalgovi,MNT,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere
125,9/17/2022,1696.73,withdrawal,Browsetype,utilities,checking,Daojiang,CNY,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus
126,9/12/2022,616.2,withdrawal,Flipstorm,utilities,savings,Niitsu-honchō,JPY,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia
127,9/6/2022,593.75,deposit,Skinte,groceries,savings,Loma Bonita,MXN,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus
128,9/29/2022,1789.3,withdrawal,Topiclounge,utilities,credit card,Amphoe Sikhiu,THB,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat
129,9/10/2022,4919.28,transfer,Omba,entertainment,checking,Basco,PHP,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur
130,9/2/2022,4423.63,deposit,Wikido,groceries,checking,Wotsogo,IDR,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget
131,9/18/2022,167.32,transfer,Rooxo,groceries,savings,Baião,EUR,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt
132,9/18/2022,8386.78,deposit,Edgeblab,utilities,checking,Bondoukou,XOF,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec
133,9/6/2022,8062.3,withdrawal,Cogidoo,entertainment,savings,Tarutung,IDR,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique
134,9/5/2022,6862.56,deposit,Wikivu,utilities,savings,Croix,EUR,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper
135,9/8/2022,4907.28,transfer,Edgeblab,groceries,savings,Poconé,BRL,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et
136,9/29/2022,8530.06,withdrawal,Pixonyx,transportation,checking,Obonoma,NGN,luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam
137,9/16/2022,667.1,transfer,Livefish,groceries,savings,Huancarqui,PEN,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor
138,9/15/2022,7991.18,withdrawal,Realcube,groceries,credit card,Alphen aan den Rijn,EUR,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus
139,9/16/2022,3153.83,transfer,Skimia,groceries,savings,Quatá,BRL,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor
140,9/26/2022,7329.46,deposit,Thoughtbeat,entertainment,checking,Toupi,CNY,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio
141,9/15/2022,4232.28,transfer,Tagtune,entertainment,credit card,Za‘tarah,ILS,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla
142,9/13/2022,7204.54,transfer,Camido,utilities,checking,La Palma,PAB,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel
143,9/5/2022,4906.79,transfer,Zooveo,utilities,credit card,Laiya,PHP,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit
144,9/10/2022,8652.75,withdrawal,Jabbersphere,utilities,savings,Utrecht (stad),EUR,turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus
145,9/15/2022,7178.33,withdrawal,Jaxspan,utilities,checking,São Francisco,BRL,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum
146,9/10/2022,9441.85,deposit,Pixoboo,utilities,savings,Masebewa,IDR,erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales
147,9/18/2022,2484.91,withdrawal,Blogpad,groceries,checking,Kasama,ZMW,ipsum primis in faucibus orci luctus et ultrices posuere cubilia
148,9/15/2022,376.86,transfer,Flipstorm,utilities,savings,La Rioja,ARS,phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut
149,9/29/2022,1337.28,withdrawal,Blogpad,transportation,checking,Matozinhos,BRL,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit
150,9/8/2022,9668.39,deposit,Oyondu,entertainment,checking,Nyinqug,CNY,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus
151,9/10/2022,7449.63,deposit,Twinte,transportation,credit card,Gaoqiao,CNY,elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi
152,9/17/2022,4322.56,withdrawal,Wordtune,transportation,credit card,Sarmanovo,RUB,dictumst etiam faucibus cursus urna ut tellus nulla ut erat
153,9/11/2022,4749.91,deposit,Jaxspan,groceries,checking,Issad,RUB,eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis
154,9/21/2022,6146.52,transfer,Yambee,utilities,credit card,Hedian,CNY,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis
155,9/15/2022,37.96,deposit,Jetpulse,entertainment,credit card,Panbang,BTN,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam
156,9/4/2022,2316.7,deposit,Tavu,entertainment,savings,Mayanhe,CNY,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin
157,9/4/2022,587.56,withdrawal,Brainsphere,groceries,checking,Bergen,NOK,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi
158,9/14/2022,1877.71,deposit,Nlounge,utilities,savings,Wat Bot,THB,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien
159,9/26/2022,6553.42,deposit,Pixoboo,entertainment,credit card,Kupu,CNY,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum
160,9/23/2022,5273.61,transfer,Linkbuzz,entertainment,savings,Cikadu,IDR,etiam faucibus cursus urna ut tellus nulla ut erat id mauris
161,9/20/2022,6479.13,withdrawal,Centimia,groceries,checking,Kanye,BWP,in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin
162,9/28/2022,2292.0,transfer,Yakijo,utilities,checking,Ladário,EUR,morbi vestibulum velit id pretium iaculis diam erat fermentum justo
163,9/4/2022,6472.0,withdrawal,Zoozzy,transportation,savings,Xinlin,CNY,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet
164,9/29/2022,5331.08,withdrawal,Thoughtmix,utilities,credit card,Knežica,BAM,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut
