transaction_id,transaction_date,amount,transaction_type,merchant_name,category,account_type,location,currency,description
18,5/19/2022,3568.46,withdrawal,Yakidoo,utilities,credit card,Nagasaki-shi,JPY,nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu
19,5/22/2022,6866.76,deposit,Twimm,entertainment,savings,Caçador,BRL,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut
20,5/2/2022,5757.12,transfer,Skajo,transportation,credit card,La Gloria,MXN,nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula
21,5/21/2022,6177.36,deposit,Abata,entertainment,credit card,Janów,PLN,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce
22,5/1/2022,407.59,transfer,Kwilith,groceries,credit card,Dolores,PHP,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum
23,5/12/2022,8938.49,deposit,Yotz,entertainment,checking,Almeirim,EUR,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id
24,5/15/2022,5929.73,withdrawal,Snaptags,utilities,credit card,Nazir Town,PKR,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis
25,5/21/2022,2742.88,transfer,Demimbu,transportation,credit card,Futian,CNY,quis lectus suspendisse potenti in eleifend quam a odio in hac
26,5/12/2022,1289.56,withdrawal,Buzzbean,entertainment,credit card,Daleszyce,PLN,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur
27,5/11/2022,7429.4,deposit,Oyondu,groceries,credit card,Boulogne-Billancourt,EUR,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante
28,5/19/2022,42.29,withdrawal,Fivespan,groceries,savings,Ordóñez,ARS,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede
29,5/14/2022,8944.24,transfer,Topicstorm,groceries,checking,Berea,ZAR,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus
30,5/13/2022,7528.51,deposit,Zooxo,utilities,checking,Arinos,BRL,nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer
31,5/5/2022,253.79,withdrawal,Meezzy,utilities,credit card,Shunling,CNY,velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo
32,5/15/2022,6944.39,deposit,Shuffledrive,entertainment,savings,Ipaba,BRL,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec
33,5/10/2022,9955.69,deposit,Fivespan,transportation,savings,Perštejn,CZK,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque
34,5/13/2022,2131.08,deposit,Yozio,groceries,credit card,Gampang,IDR,at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum
35,5/16/2022,2290.97,deposit,Dynava,utilities,credit card,Iparia,PEN,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis
36,5/10/2022,7935.27,withdrawal,Centizu,entertainment,credit card,Sabana Grande,VEF,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit
37,5/13/2022,2707.6,transfer,Shufflester,groceries,credit card,Gigant,RUB,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla
38,5/17/2022,3165.49,transfer,Buzzdog,groceries,checking,Kampunganyar,IDR,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam
39,5/26/2022,8357.23,transfer,Brainsphere,entertainment,checking,Karangintan,IDR,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus
40,5/30/2022,2131.17,deposit,Trupe,transportation,credit card,Vovchans’k,UAH,convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar
41,5/8/2022,9483.2,deposit,Browseblab,groceries,savings,Changsheng,CNY,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate
42,5/30/2022,3083.79,withdrawal,Oyonder,entertainment,checking,Matou,CNY,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus
43,5/7/2022,8892.26,withdrawal,Ozu,utilities,credit card,Changqi,CNY,non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus
44,5/29/2022,6292.33,transfer,Lazzy,transportation,savings,Shu,KZT,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat
45,5/16/2022,6674.54,deposit,Rooxo,groceries,savings,Nipawin,CAD,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim
46,5/27/2022,7270.0,transfer,Topicblab,groceries,credit card,Arganil,EUR,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis
47,5/26/2022,9067.81,transfer,Oyope,transportation,checking,Hoit Taria,CNY,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt
48,5/7/2022,6531.29,transfer,Tazzy,transportation,credit card,Woerden,EUR,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at
49,5/17/2022,3888.23,deposit,Wordware,transportation,credit card,Louguan,CNY,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis
50,5/11/2022,4299.76,transfer,LiveZ,groceries,credit card,Chamalières,EUR,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at
51,5/1/2022,406.34,transfer,Meembee,utilities,checking,Fengchuan,CNY,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum
52,5/14/2022,6488.42,withdrawal,Trudoo,groceries,savings,Luntai,CNY,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum
53,5/6/2022,2763.26,withdrawal,Buzzdog,groceries,checking,Nizhnyaya Tura,RUB,tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum
54,5/25/2022,2620.19,deposit,Jabberstorm,groceries,checking,Vaiņode,EUR,mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel
55,5/29/2022,5862.6,deposit,Zooveo,utilities,credit card,Sagae,JPY,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit
56,5/3/2022,5225.49,transfer,Zoomlounge,entertainment,checking,Kájov,CZK,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin
57,5/19/2022,3156.67,withdrawal,Zoomcast,utilities,checking,Ishikawa,JPY,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante
58,5/1/2022,6972.34,transfer,Tagfeed,utilities,credit card,Tuburan,PHP,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam
59,5/3/2022,1110.1,transfer,Pixope,groceries,savings,Kusŏng,KPW,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at
60,5/9/2022,7579.41,withdrawal,Jabbercube,entertainment,savings,Nokaneng,BWP,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit
61,5/16/2022,3299.19,deposit,Viva,groceries,checking,Gunan,CNY,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at
62,5/16/2022,4889.12,deposit,Oloo,entertainment,credit card,Nikol’skoye,RUB,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu
63,5/12/2022,1686.83,transfer,Eare,utilities,savings,Zagórnik,PLN,morbi ut odio cras mi pede malesuada in imperdiet et
64,5/16/2022,2994.9,transfer,Tambee,entertainment,checking,Clermont-Ferrand,EUR,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum
65,5/15/2022,7020.01,transfer,Babbleset,utilities,checking,Kurkino,RUB,vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget
66,5/29/2022,5166.79,transfer,Voolith,transportation,savings,Banos,PHP,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et
67,5/6/2022,5620.37,transfer,Blogtag,transportation,checking,München,EUR,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi
68,5/15/2022,1862.07,deposit,Wikizz,transportation,checking,Khemarat,THB,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique
69,5/28/2022,434.78,deposit,Youbridge,transportation,credit card,Bagnères-de-Bigorre,EUR,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus
70,5/30/2022,9978.7,deposit,Fivechat,transportation,savings,Ulimonong,IDR,at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget
71,5/13/2022,9279.36,deposit,Yakitri,entertainment,checking,Jiasi,CNY,morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus
72,5/14/2022,4624.97,transfer,Topiclounge,entertainment,credit card,Medenychi,UAH,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer
73,5/3/2022,1557.58,withdrawal,Ntag,entertainment,checking,Gwanda,ZWL,quam a odio in hac habitasse platea dictumst maecenas ut massa quis
74,5/4/2022,6931.01,transfer,Twitterbeat,entertainment,checking,Tamboril,DOP,curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec
75,5/3/2022,1362.51,deposit,Avaveo,entertainment,credit card,Currais,EUR,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis
76,5/14/2022,7602.14,withdrawal,Yodo,groceries,credit card,Jasienica Rosielna,PLN,montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis
77,5/28/2022,7503.89,withdrawal,Bluezoom,entertainment,savings,Gunungsari,IDR,in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis
78,5/25/2022,1288.22,transfer,Brainlounge,transportation,savings,Lincheng,CNY,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non
79,5/10/2022,277.24,transfer,Edgeblab,utilities,savings,Zambujal,EUR,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit
80,5/9/2022,9149.7,withdrawal,Camimbo,transportation,savings,Tsaghkunk’,AMD,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis
81,5/7/2022,3067.41,deposit,Browsedrive,utilities,credit card,Wangjiaping,CNY,aliquet maecenas leo odio condimentum id luctus nec molestie sed
82,5/3/2022,5396.09,deposit,Quimm,entertainment,savings,Jastrzębia,PLN,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum
83,5/24/2022,5980.89,deposit,Skilith,groceries,checking,Zhangqing,CNY,velit id pretium iaculis diam erat fermentum justo nec condimentum
84,5/27/2022,3297.21,transfer,Ntags,utilities,savings,Mawza‘,YER,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt
85,5/7/2022,1794.17,withdrawal,Gabtune,utilities,savings,Woro,IDR,accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in
86,5/27/2022,8165.7,withdrawal,Brainbox,entertainment,checking,Kortowo,PLN,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut
87,5/7/2022,5606.26,transfer,Oyonder,groceries,checking,Anderstorp,SEK,sapien non mi integer ac neque duis bibendum morbi non quam
88,5/27/2022,6186.47,deposit,Feedmix,transportation,savings,Arboleda,COP,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum
89,5/7/2022,3243.31,deposit,Rooxo,groceries,savings,Igang,PHP,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum
90,5/8/2022,4468.06,withdrawal,Vidoo,utilities,checking,Silca,HNL,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at
91,5/10/2022,9923.19,withdrawal,Brightbean,utilities,credit card,Verin Artashat,AMD,at dolor quis odio consequat varius integer ac leo pellentesque
92,5/21/2022,4732.59,transfer,Tagopia,groceries,savings,Međa,RSD,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio
93,5/14/2022,4113.43,transfer,Katz,groceries,savings,Magugu,TZS,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia
94,5/3/2022,9641.85,deposit,Babblestorm,transportation,credit card,San Lorenzo,NIO,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros
95,5/21/2022,4988.06,transfer,Minyx,groceries,checking,Rato,IDR,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus
96,5/20/2022,1470.76,transfer,Skidoo,transportation,savings,Dębica,PLN,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue
97,5/30/2022,2248.72,withdrawal,Browsecat,entertainment,savings,Virden,CAD,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non
98,5/2/2022,1399.8,deposit,Thoughtstorm,entertainment,savings,Esigodini,ZWL,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis
99,5/23/2022,2902.84,deposit,Youfeed,utilities,credit card,Göteborg,SEK,metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget
100,5/28/2022,6977.31,deposit,Topicblab,transportation,checking,Santa Catalina,PHP,sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in
101,5/15/2022,5274.72,deposit,Miboo,entertainment,checking,Hậu Nghĩa,VND,sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus
102,5/15/2022,3274.06,deposit,Centizu,utilities,savings,Raczki,PLN,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget
103,5/5/2022,3814.07,transfer,Tazz,entertainment,checking,Hachiōji,JPY,massa id nisl venenatis lacinia aenean sit amet justo morbi ut
104,5/30/2022,3473.45,transfer,Quamba,groceries,savings,Boulder,USD,amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices
105,5/7/2022,9383.06,transfer,Browsedrive,entertainment,savings,La Cruz de Río Grande,NIO,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit
106,5/25/2022,5498.44,transfer,Bluezoom,entertainment,credit card,Plomárion,EUR,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non
107,5/13/2022,3197.73,deposit,Bubblebox,utilities,checking,Higashimurayama-shi,JPY,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin
108,5/17/2022,9118.64,withdrawal,Skimia,groceries,savings,Montes Velhos,EUR,bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce
109,5/10/2022,837.23,withdrawal,Ntag,groceries,credit card,Sawahbaru,IDR,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat
110,5/4/2022,840.71,withdrawal,Rhyzio,utilities,savings,Tešanj,BAM,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed
111,5/3/2022,4065.62,transfer,Realblab,transportation,checking,Pura,PHP,fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat
112,5/23/2022,9274.46,withdrawal,Yabox,entertainment,savings,Bello,COP,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus
113,5/19/2022,2986.3,deposit,Brainsphere,transportation,credit card,Boissy-Saint-Léger,EUR,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit
114,5/17/2022,2862.85,deposit,Podcat,groceries,checking,Paris 09,EUR,integer ac neque duis bibendum morbi non quam nec dui luctus rutrum
115,5/15/2022,5045.23,transfer,Vipe,groceries,checking,Ḑubāh,YER,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis
116,5/15/2022,4070.33,transfer,Abata,transportation,credit card,Muang Pakxan,LAK,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam
117,5/9/2022,9701.15,transfer,Kwinu,groceries,checking,Delvinë,ALL,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla
118,5/11/2022,4477.28,deposit,Zoomlounge,entertainment,checking,Ciwaru,IDR,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus
119,5/27/2022,4475.15,withdrawal,Chatterpoint,entertainment,savings,Sumberkrajan,IDR,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum
120,5/20/2022,6735.37,transfer,Twitterbridge,transportation,credit card,Nar'yan-Mar,RUB,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque
121,5/13/2022,1826.36,deposit,Realpoint,groceries,checking,Fengjiang,CNY,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl
122,5/11/2022,850.11,deposit,Shuffletag,transportation,credit card,Wirodayan,IDR,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla
123,5/10/2022,4549.9,withdrawal,Jayo,entertainment,credit card,Kuala Bintang,IDR,elit ac nulla sed vel enim sit amet nunc viverra
124,5/11/2022,7712.37,withdrawal,Jabbercube,transportation,savings,Arţās,ILS,velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et
125,5/4/2022,7027.33,withdrawal,Rhyloo,groceries,savings,Pederneiras,BRL,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices
126,5/3/2022,5477.97,deposit,Muxo,groceries,checking,Ungaran,IDR,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede
127,5/15/2022,1208.22,transfer,Roombo,groceries,savings,Tampere,EUR,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in
128,5/26/2022,8647.88,transfer,Skiba,entertainment,credit card,Jambeyan,IDR,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis
129,5/16/2022,4483.52,withdrawal,Skajo,utilities,credit card,Datarsitu,IDR,tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in
130,5/22/2022,6383.66,withdrawal,Buzzshare,utilities,credit card,Babakan,IDR,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
131,5/7/2022,5413.16,withdrawal,Thoughtstorm,groceries,checking,Pátmos,EUR,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh
132,5/29/2022,6761.89,deposit,Devify,transportation,credit card,Waina,CNY,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in
133,5/6/2022,8364.39,withdrawal,Demimbu,entertainment,credit card,Xuling,CNY,tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras
134,5/11/2022,9569.67,withdrawal,Wordify,entertainment,checking,Idi Rayeuk,IDR,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa
135,5/6/2022,2259.09,withdrawal,Yabox,transportation,credit card,Chengxi,CNY,velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id
136,5/6/2022,5779.72,withdrawal,Feednation,utilities,credit card,Sijiqing,CNY,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes
137,5/2/2022,9565.53,withdrawal,Innojam,utilities,savings,Nzega,RWF,justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis
138,5/4/2022,8704.28,withdrawal,Meembee,transportation,credit card,Xianglan,CNY,semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in
139,5/10/2022,4063.28,transfer,Thoughtstorm,transportation,credit card,Västerås,SEK,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum
140,5/8/2022,4191.91,deposit,Kanoodle,entertainment,checking,Yunmeng Chengguanzhen,CNY,pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut
141,5/27/2022,9076.91,deposit,Photobug,utilities,checking,Huyang,CNY,nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula
142,5/25/2022,9552.76,transfer,Youopia,groceries,credit card,Agudos,BRL,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices
143,5/2/2022,8186.72,withdrawal,Fliptune,utilities,credit card,Los Rastrojos,VEF,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum
144,5/1/2022,9510.25,transfer,Mudo,utilities,savings,Circasia,COP,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum
145,5/8/2022,2070.65,transfer,Jabbercube,groceries,checking,Mumen,CNY,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel
146,5/17/2022,363.08,deposit,Babbleblab,groceries,credit card,Miliangju,CNY,ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien
147,5/29/2022,1033.35,withdrawal,Ntag,transportation,checking,Vulcan,CAD,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus
148,5/27/2022,3192.56,deposit,Oodoo,utilities,credit card,Maqia,CNY,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor
149,5/23/2022,766.8,deposit,Meedoo,groceries,savings,Dzuunmod,MNT,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit
150,5/24/2022,4175.34,deposit,Ainyx,groceries,credit card,Páno Polemídia,EUR,nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel
151,5/30/2022,7163.47,withdrawal,Topicblab,transportation,credit card,Mari,IDR,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet
152,5/2/2022,4500.48,withdrawal,Kazio,utilities,checking,Ústí nad Orlicí,CZK,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris
153,5/8/2022,4289.87,transfer,Tagtune,utilities,savings,Huangmao,CNY,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi
154,5/10/2022,5900.72,withdrawal,Fanoodle,utilities,checking,Gbarnga,LRD,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis
155,5/19/2022,640.09,withdrawal,Lazzy,entertainment,credit card,Fort Myers,USD,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis
156,5/29/2022,623.53,transfer,Voomm,utilities,checking,Vrangel’,RUB,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla
157,5/30/2022,9174.87,withdrawal,Miboo,transportation,checking,Mayskiy,RUB,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin
158,5/19/2022,3884.66,withdrawal,Cogilith,transportation,savings,Pemberton,CAD,felis donec semper sapien a libero nam dui proin leo odio
159,5/21/2022,9067.07,deposit,Dazzlesphere,entertainment,savings,Mulhouse,EUR,ac nulla sed vel enim sit amet nunc viverra dapibus
160,5/25/2022,7897.21,withdrawal,Gabtype,groceries,credit card,Dahewan,CNY,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna
161,5/12/2022,6086.06,deposit,Miboo,utilities,credit card,Luxia,CNY,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus
162,5/18/2022,6261.87,deposit,Voonix,entertainment,checking,Kashima-shi,JPY,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed
163,5/11/2022,5950.12,transfer,Twitterlist,entertainment,savings,Las Mercedes,VEF,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat
164,5/17/2022,4484.31,deposit,Kwinu,utilities,savings,Bromma,SEK,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida
165,5/1/2022,1247.89,deposit,Myworks,utilities,credit card,San Nicolas,PHP,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer
