transaction_id,transaction_date,amount,transaction_type,merchant_name,category,account_type,location,currency,description
36,12/4/2022,1679.65,deposit,Youbridge,groceries,credit card,Tillabéri,XOF,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan
37,12/28/2022,4266.01,withdrawal,Mymm,transportation,checking,Zhangqiang,CNY,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id
38,12/13/2022,4665.89,transfer,Skyvu,utilities,savings,Calasgasan,PHP,pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum
39,12/23/2022,6478.13,withdrawal,Thoughtstorm,utilities,credit card,Sidomulyo,IDR,felis donec semper sapien a libero nam dui proin leo odio porttitor
40,12/30/2022,9343.42,deposit,Photospace,groceries,savings,Itaguaçu,BRL,montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum
41,12/5/2022,7614.72,transfer,Ntags,groceries,savings,Leon,EUR,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut
42,12/19/2022,8100.69,deposit,Teklist,utilities,credit card,Petroúpolis,EUR,consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar
43,12/16/2022,887.91,withdrawal,Zoombox,groceries,credit card,Porto Velho,BRL,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh
44,12/20/2022,6357.35,deposit,Minyx,transportation,checking,Herāt,AFN,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis
45,12/11/2022,1280.29,deposit,Jabberstorm,utilities,credit card,Sanjwāl,PKR,mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel
46,12/20/2022,4653.65,transfer,Oloo,entertainment,checking,Baiju,CNY,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus
47,12/29/2022,3760.82,transfer,Plambee,groceries,credit card,Ponte da Pedra,EUR,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et
48,12/3/2022,577.13,transfer,Leexo,transportation,credit card,Kozje,EUR,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper
49,12/6/2022,8597.86,transfer,Skyvu,transportation,credit card,Pervomayskaya,RUB,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis
50,12/7/2022,1051.15,deposit,Meevee,transportation,credit card,Saint-Quentin,EUR,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat
51,12/22/2022,8538.6,transfer,Reallinks,groceries,checking,Homa Bay,KES,cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut
52,12/7/2022,5742.32,deposit,Zazio,entertainment,savings,Al ‘Ashshah,YER,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit
53,12/29/2022,8225.96,withdrawal,Skyba,groceries,savings,Meghrashen,AMD,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit
54,12/16/2022,123.16,deposit,Kazio,utilities,credit card,Queluz de Baixo,EUR,maecenas leo odio condimentum id luctus nec molestie sed justo
55,12/21/2022,6798.66,transfer,Photobean,entertainment,checking,Sunzhuang,CNY,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce
56,12/23/2022,9209.11,withdrawal,Skibox,utilities,credit card,Guangshan,CNY,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu
57,12/12/2022,2214.0,withdrawal,Photobug,transportation,credit card,Molsheim,EUR,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id
58,12/22/2022,4352.87,transfer,Pixope,utilities,savings,Alaghsas,XOF,dolor sit amet consectetuer adipiscing elit proin interdum mauris non
59,12/11/2022,9703.35,transfer,Oodoo,entertainment,checking,Jipijapa,USD,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis
60,12/9/2022,6575.63,deposit,Livetube,entertainment,savings,Duyên Hải,VND,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
61,12/15/2022,6170.81,transfer,Wikibox,groceries,credit card,Eksjö,SEK,vitae mattis nibh ligula nec sem duis aliquam convallis nunc
62,12/25/2022,1108.54,transfer,Babblestorm,entertainment,checking,Los Angeles,USD,sed vestibulum sit amet cursus id turpis integer aliquet massa id
63,12/29/2022,7874.18,withdrawal,Plajo,groceries,checking,Paris 09,EUR,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
64,12/20/2022,9984.01,withdrawal,Oloo,transportation,savings,Corinto,BRL,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy
65,12/19/2022,3579.08,transfer,Twinte,utilities,savings,Yaita,JPY,turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus
66,12/29/2022,2662.54,transfer,Gabcube,utilities,credit card,Vuhlehirs’k,UAH,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus
67,12/2/2022,4357.31,transfer,Browsezoom,groceries,credit card,Vila Chã,EUR,convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam
68,12/25/2022,2113.06,transfer,Mudo,utilities,checking,Moshkovo,RUB,potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et
69,12/5/2022,6093.39,withdrawal,Wordpedia,entertainment,savings,Mityana,UGX,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus
70,12/2/2022,3674.99,deposit,Mydeo,groceries,savings,Mae Ramat,THB,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis
71,12/4/2022,314.64,withdrawal,Nlounge,utilities,savings,Shuangqiao,CNY,dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit
72,12/13/2022,1126.67,withdrawal,Twimbo,utilities,savings,Hässleholm,SEK,nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede
73,12/20/2022,137.88,transfer,Oyondu,entertainment,savings,Aimorés,BRL,felis fusce posuere felis sed lacus morbi sem mauris laoreet
74,12/7/2022,2984.31,transfer,Jabberstorm,groceries,checking,Kafr Baţnā,SYP,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy
75,12/20/2022,7181.66,transfer,Myworks,groceries,checking,San Juan,MXN,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis
76,12/4/2022,640.7,transfer,Jabberbean,utilities,checking,Kola,RUB,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat
77,12/7/2022,7241.74,transfer,Babbleblab,utilities,checking,Dongkeng,CNY,justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna
78,12/1/2022,9064.23,withdrawal,Quinu,utilities,credit card,Yihe,CNY,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt
79,12/27/2022,8044.12,transfer,Babbleset,transportation,savings,Noginsk,RUB,erat tortor sollicitudin mi sit amet lobortis sapien sapien non
80,12/13/2022,5332.03,withdrawal,Jaxnation,entertainment,checking,Houndé,XOF,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id
81,12/27/2022,4406.3,withdrawal,Photospace,entertainment,credit card,Port-à-Piment,HTG,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui
82,12/24/2022,5919.17,withdrawal,Yoveo,utilities,savings,Miguel Hidalgo,MXN,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum
83,12/10/2022,8146.72,withdrawal,Edgepulse,transportation,checking,Sami,GMD,amet turpis elementum ligula vehicula consequat morbi a ipsum integer a
84,12/26/2022,9994.92,transfer,Demizz,groceries,checking,Serzedelo,EUR,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in
85,12/17/2022,3408.61,withdrawal,Eire,utilities,checking,Moret-sur-Loing,EUR,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut
86,12/26/2022,7267.0,withdrawal,Mycat,transportation,checking,Piggotts,XCD,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio
87,12/16/2022,8777.07,deposit,Feedfire,entertainment,credit card,Tuopu,CNY,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis
88,12/15/2022,6373.95,withdrawal,Digitube,transportation,savings,Clermont-Ferrand,EUR,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla
89,12/2/2022,8921.96,deposit,Demizz,groceries,checking,Krasnyy Luch,UAH,vitae nisi nam ultrices libero non mattis pulvinar nulla pede
90,12/12/2022,8869.6,transfer,Gevee,groceries,checking,Beringin,IDR,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra
91,12/23/2022,6201.96,transfer,Meembee,transportation,credit card,Dourados,BRL,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in
92,12/6/2022,362.82,deposit,Trupe,entertainment,checking,Rajhrad,CZK,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet
93,12/18/2022,6690.39,transfer,Devify,groceries,credit card,Shancheng,CNY,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue
94,12/2/2022,7255.99,withdrawal,Browsebug,groceries,checking,Liufeng,CNY,accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus
95,12/15/2022,7378.9,withdrawal,Fivespan,groceries,savings,Mönsterås,SEK,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer
96,12/8/2022,6320.69,transfer,Nlounge,entertainment,checking,Kushnytsya,UAH,et ultrices posuere cubilia curae nulla dapibus dolor vel est
97,12/27/2022,8948.35,transfer,Twinder,groceries,savings,Hradec Králové,CZK,vulputate justo in blandit ultrices enim lorem ipsum dolor sit
98,12/4/2022,3084.15,deposit,Youopia,transportation,checking,Gorelovo,RUB,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et
99,12/13/2022,9469.72,transfer,Ozu,transportation,savings,Ngrayun,IDR,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam
100,12/23/2022,2897.01,transfer,Gabspot,entertainment,checking,Iwamizawa,JPY,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum
101,12/6/2022,8821.57,transfer,Kare,entertainment,savings,Javhlant,MNT,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam
102,12/15/2022,2141.26,withdrawal,Photobug,utilities,checking,Czerwieńsk,PLN,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus
103,12/2/2022,5299.35,transfer,Chatterpoint,entertainment,credit card,Barbudo,EUR,phasellus id sapien in sapien iaculis congue vivamus metus arcu
104,12/18/2022,1713.83,deposit,Bubblebox,groceries,checking,Kosmach,UAH,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede
105,12/1/2022,3862.75,withdrawal,Yata,entertainment,credit card,Itabaiana,BRL,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut
106,12/6/2022,291.12,deposit,Jaxnation,transportation,checking,La Poma,ARS,nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo
107,12/18/2022,5166.01,withdrawal,Edgetag,entertainment,savings,Güiria,VEF,sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis
108,12/4/2022,4974.48,deposit,Skyndu,utilities,checking,Kebili,TND,ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit
109,12/10/2022,4397.88,deposit,Blognation,transportation,checking,Bolekhiv,UAH,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla
110,12/25/2022,8248.0,deposit,Twitterwire,groceries,checking,Tupsan,PHP,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis
111,12/2/2022,8417.93,withdrawal,Zoombox,utilities,savings,Iperu,NGN,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit
112,12/18/2022,1910.11,withdrawal,Yata,transportation,credit card,Teuva,EUR,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc
113,12/12/2022,9309.14,deposit,Topicware,utilities,credit card,Vedène,EUR,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat
114,12/24/2022,6567.99,transfer,Flipbug,transportation,checking,Osvaldo Cruz,BRL,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse
115,12/24/2022,6716.23,deposit,Edgepulse,utilities,credit card,Jinkou,CNY,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur
116,12/17/2022,5897.15,transfer,Tekfly,utilities,checking,Dasuhe,CNY,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros
117,12/6/2022,2650.53,transfer,Buzzster,entertainment,checking,Daweishan,CNY,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit
118,12/21/2022,2754.72,transfer,Trudeo,utilities,credit card,Wakefield,JMD,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac
119,12/19/2022,2216.53,withdrawal,Thoughtmix,transportation,savings,Föglö,EUR,purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat
120,12/12/2022,7650.49,withdrawal,Oyoyo,groceries,checking,Wuyang,CNY,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor
121,12/7/2022,8046.31,transfer,Linkbridge,utilities,checking,Krajan Dua Putukrejo,IDR,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed
122,12/2/2022,9814.34,withdrawal,Meemm,groceries,checking,Tanbu,CNY,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce
123,12/1/2022,7515.43,transfer,Livetube,groceries,savings,Nicasio,PEN,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien
124,12/22/2022,3099.76,deposit,Divavu,transportation,checking,Saint-Priest-en-Jarez,EUR,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam
125,12/11/2022,4275.31,withdrawal,Twiyo,entertainment,savings,Pallasovka,RUB,magna at nunc commodo placerat praesent blandit nam nulla integer pede
126,12/13/2022,1904.49,transfer,Voonix,entertainment,savings,Archángelos,EUR,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas
127,12/14/2022,8380.55,transfer,Yata,groceries,savings,Xinzhuang,CNY,ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat
128,12/19/2022,3604.48,transfer,Oyonder,transportation,credit card,Baraçais,EUR,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat
129,12/27/2022,7287.86,deposit,Jabberstorm,transportation,credit card,Sveg,SEK,congue etiam justo etiam pretium iaculis justo in hac habitasse
130,12/6/2022,4064.8,withdrawal,Realcube,utilities,savings,Zhouzhuang,CNY,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi
131,12/19/2022,6738.71,deposit,Fliptune,transportation,savings,Montréal,CAD,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede
132,12/1/2022,2159.02,transfer,Quimba,entertainment,credit card,Iyo,JPY,consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo
133,12/24/2022,5202.45,transfer,Zoombox,transportation,savings,Batas Barat,IDR,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a
134,12/19/2022,2152.52,transfer,Quatz,entertainment,credit card,Faqīrwāli,PKR,vel augue vestibulum ante ipsum primis in faucibus orci luctus
135,12/8/2022,3620.32,withdrawal,Eamia,transportation,credit card,Ptghunk’,AMD,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec
136,12/20/2022,3384.36,transfer,Ozu,groceries,credit card,La Virgen,CRC,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia
137,12/1/2022,7184.6,deposit,Dabfeed,utilities,checking,Xin’an,CNY,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum
138,12/7/2022,9639.88,deposit,Skilith,entertainment,credit card,Chłapowo,PLN,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a
139,12/23/2022,4269.7,withdrawal,Aimbo,entertainment,credit card,Kawaguchi,JPY,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in
140,12/5/2022,3070.33,deposit,Voolia,transportation,checking,Xiaopu,CNY,dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec
141,12/22/2022,3742.72,deposit,Riffpath,groceries,credit card,Toul,EUR,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis
142,12/7/2022,8569.04,withdrawal,Shuffletag,groceries,checking,Sabana Grande de Boyá,DOP,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere
143,12/16/2022,7793.43,withdrawal,Yoveo,groceries,savings,Olsztynek,PLN,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi
144,12/23/2022,4083.07,withdrawal,Thoughtblab,transportation,checking,Cali,COP,in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur
145,12/4/2022,5687.5,transfer,Ozu,transportation,savings,Corrientes,ARS,sapien urna pretium nisl ut volutpat sapien arcu sed augue
146,12/17/2022,7516.59,withdrawal,Zazio,transportation,checking,Madrid,EUR,ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin
147,12/26/2022,5896.26,deposit,Quatz,transportation,savings,Shimen,CNY,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
148,12/19/2022,3512.0,deposit,Skimia,utilities,savings,Ermelo,EUR,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper
149,12/27/2022,3105.33,withdrawal,Zoomlounge,utilities,savings,Sukamaju,IDR,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus
150,12/29/2022,166.03,withdrawal,Muxo,groceries,savings,Tanggung,IDR,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing
151,12/13/2022,8864.09,withdrawal,Livetube,entertainment,credit card,Oskarshamn,SEK,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
152,12/2/2022,6837.12,transfer,Gigazoom,entertainment,savings,Yakovlevskoye,RUB,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam
153,12/20/2022,3601.61,deposit,Dynava,entertainment,credit card,Hantai,CNY,sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas
154,12/26/2022,3405.06,deposit,Yamia,utilities,credit card,Dasi,CNY,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec
155,12/26/2022,8700.66,deposit,Vimbo,utilities,checking,Numazu,JPY,quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt
156,12/12/2022,4243.03,deposit,Yamia,transportation,credit card,Casais de Vera Cruz,EUR,rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia
157,12/25/2022,79.98,deposit,Cogilith,groceries,credit card,Bartolomé Masó,CUP,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede
158,12/18/2022,2660.84,withdrawal,Agimba,utilities,checking,San Rafael,USD,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus
159,12/13/2022,6989.75,withdrawal,Twimm,transportation,credit card,Gangkou,CNY,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra
160,12/8/2022,7128.85,withdrawal,Yakidoo,entertainment,credit card,Laveiras,EUR,nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in
161,12/9/2022,3455.53,withdrawal,Gabvine,transportation,credit card,Daejeon,KRW,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien
162,12/12/2022,1164.89,transfer,Browseblab,groceries,checking,Kabarnet,KES,pede posuere nonummy integer non velit donec diam neque vestibulum
163,12/23/2022,9537.67,deposit,Kamba,transportation,savings,Chesma,RUB,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas
164,12/2/2022,6407.87,transfer,Wikivu,entertainment,credit card,Krajan Bakalan,IDR,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit
165,12/27/2022,95.42,transfer,Meevee,transportation,credit card,Yuelai,CNY,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut
166,12/5/2022,7450.4,transfer,InnoZ,utilities,credit card,Santiago de Cao,PEN,dui nec nisi volutpat eleifend donec ut dolor morbi vel
