transaction_id,transaction_date,amount,transaction_type,merchant_name,category,account_type,location,currency,description
57,11/6/2022,8646.16,deposit,Roombo,groceries,credit card,Keli,CNY,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus
58,11/17/2022,2186.81,transfer,Tagtune,entertainment,checking,Fria,GNF,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt
59,11/21/2022,3595.48,withdrawal,Shufflester,groceries,checking,Xiangrong,CNY,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero
60,11/1/2022,9892.77,deposit,Topicstorm,transportation,credit card,Andekantor,IDR,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla
61,11/21/2022,1076.87,withdrawal,Fanoodle,entertainment,credit card,Ashibetsu,JPY,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem
62,11/20/2022,9748.56,transfer,Voolith,transportation,checking,Las Heras,ARS,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient
63,11/29/2022,5910.93,deposit,Oyope,entertainment,checking,Rust’avi,GEL,sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus
64,11/4/2022,9988.67,deposit,Meezzy,groceries,credit card,Kavār,IRR,mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl
65,11/27/2022,346.0,deposit,Chatterbridge,transportation,savings,Tengah,IDR,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse
66,11/10/2022,3621.59,deposit,Realfire,entertainment,checking,Turenki,EUR,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent
67,11/27/2022,9840.12,withdrawal,Skilith,transportation,checking,Bela Vista do Paraíso,BRL,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu
68,11/9/2022,9770.43,deposit,Shuffledrive,transportation,savings,Apurawan,PHP,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam
69,11/15/2022,2422.94,transfer,Topiclounge,groceries,credit card,Néa Smýrni,EUR,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas
70,11/25/2022,6349.74,transfer,Dynabox,transportation,savings,Kristiansand S,NOK,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat
71,11/1/2022,9632.52,transfer,Feednation,entertainment,savings,São Mamede,EUR,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget
72,11/14/2022,5094.57,deposit,Cogidoo,transportation,credit card,Pomabamba,PEN,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam
73,11/28/2022,6871.6,withdrawal,Oyondu,groceries,checking,Vřesina,CZK,praesent id massa id nisl venenatis lacinia aenean sit amet justo
74,11/26/2022,5238.26,transfer,Mydo,transportation,credit card,Tangchi,CNY,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo
75,11/14/2022,3669.3,deposit,Dabfeed,transportation,checking,Ufimskiy,RUB,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac
76,11/29/2022,7911.0,transfer,Rhyloo,groceries,checking,Além Paraíba,BRL,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi
77,11/24/2022,5889.56,withdrawal,Browsecat,utilities,checking,San Rafael,MXN,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend
78,11/7/2022,3580.08,deposit,Twitterlist,utilities,savings,Yaxi,CNY,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante
79,11/26/2022,1434.7,deposit,Skimia,transportation,savings,La Argentina,COP,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit
80,11/15/2022,6811.82,withdrawal,Realfire,transportation,savings,San José,CRC,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis
81,11/19/2022,8179.99,transfer,Aimbu,entertainment,credit card,Xinkai,CNY,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis
82,11/25/2022,808.69,deposit,Lajo,groceries,credit card,Dongpu,CNY,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla
83,11/5/2022,1321.22,withdrawal,Skilith,groceries,checking,Zinder,XOF,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla
84,11/7/2022,4180.42,withdrawal,Quinu,entertainment,credit card,Berezayka,RUB,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et
85,11/29/2022,348.6,deposit,Skyndu,utilities,credit card,London,GBP,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec
86,11/7/2022,8756.23,withdrawal,Yotz,groceries,savings,Mailsi,PKR,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec
87,11/25/2022,2237.77,transfer,Skalith,entertainment,checking,Sokolovyy,RUB,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non
88,11/29/2022,9472.29,transfer,Fadeo,groceries,credit card,Selydove,UAH,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales
89,11/4/2022,2530.85,transfer,Zava,utilities,checking,Laweueng,IDR,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl
90,11/8/2022,6987.99,deposit,Eimbee,utilities,credit card,Ajman,AED,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus
91,11/4/2022,8574.64,withdrawal,Flashspan,utilities,savings,Tân Hòa,VND,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque
92,11/4/2022,9967.36,deposit,Thoughtstorm,transportation,savings,Jovellar,PHP,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat
93,11/9/2022,5784.61,withdrawal,Eabox,entertainment,checking,Loga,IDR,quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum
94,11/3/2022,2416.99,withdrawal,LiveZ,entertainment,checking,Petrovskaya,RUB,blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla
95,11/20/2022,842.44,withdrawal,Kwimbee,transportation,credit card,Bindura,ZWL,in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac
96,11/15/2022,2574.37,withdrawal,Jazzy,entertainment,checking,Pulau Pinang,MYR,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla
97,11/27/2022,4078.95,withdrawal,Tazzy,groceries,checking,Haihui,CNY,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque
98,11/26/2022,7662.52,transfer,Edgeblab,entertainment,checking,Sibay,RUB,eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula
99,11/28/2022,722.64,deposit,Geba,groceries,savings,Elias Fausto,BRL,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar
100,11/26/2022,624.18,deposit,Fadeo,utilities,checking,Jardoeira,EUR,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida
101,11/24/2022,5813.05,deposit,Kazu,entertainment,checking,Baylo,PHP,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices
102,11/2/2022,3481.77,deposit,Ailane,utilities,credit card,Tonghae,KRW,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue
103,11/12/2022,3075.2,withdrawal,Gigaclub,transportation,credit card,Kristiansand S,NOK,dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede
104,11/9/2022,1140.34,transfer,Vinte,entertainment,checking,Lianhua,CNY,arcu libero rutrum ac lobortis vel dapibus at diam nam
105,11/10/2022,1199.3,deposit,Katz,groceries,checking,Nanping,CNY,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam
106,11/25/2022,1.44,deposit,Roomm,utilities,credit card,Arazane,MAD,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi
107,11/11/2022,6918.29,transfer,Linklinks,transportation,savings,Åmål,SEK,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis
108,11/26/2022,4616.26,withdrawal,Photobean,utilities,checking,Canis,PEN,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac
109,11/16/2022,727.27,withdrawal,Jabbersphere,transportation,savings,Varnávas,EUR,eget eleifend luctus ultricies eu nibh quisque id justo sit amet
110,11/1/2022,759.1,withdrawal,Npath,transportation,savings,Jiancheng,CNY,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris
111,11/16/2022,2022.39,withdrawal,Flipstorm,transportation,savings,Áthyra,EUR,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus
112,11/28/2022,5293.06,deposit,Yakitri,utilities,credit card,Baume-les-Dames,EUR,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus
113,11/26/2022,6274.46,withdrawal,Flipopia,transportation,credit card,Shahrak-e Bākharz,IRR,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi
114,11/28/2022,1013.71,withdrawal,Dabjam,utilities,savings,Bejsce,PLN,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet
115,11/12/2022,6406.27,deposit,Roodel,utilities,credit card,Malinovskiy,RUB,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero
116,11/7/2022,8449.58,deposit,Thoughtstorm,utilities,checking,Polazna,RUB,id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia
117,11/4/2022,8716.91,withdrawal,Rhycero,transportation,credit card,Morrinhos,BRL,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
118,11/14/2022,7356.92,withdrawal,Quaxo,groceries,checking,Oyabe,JPY,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis
119,11/20/2022,9297.27,withdrawal,Buzzshare,groceries,savings,Obrera,MXN,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper
120,11/23/2022,2683.02,withdrawal,Abatz,utilities,credit card,Casal Novo,EUR,elit ac nulla sed vel enim sit amet nunc viverra
121,11/12/2022,7101.1,deposit,Oloo,entertainment,checking,Baoli,CNY,sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa
122,11/20/2022,4211.97,deposit,Voonix,groceries,savings,Carvalhal Redondo,EUR,aliquam non mauris morbi non lectus aliquam sit amet diam in magna
123,11/10/2022,7755.75,transfer,Tazz,transportation,checking,Banjar Sebual,IDR,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis
124,11/3/2022,3615.05,transfer,Wordpedia,utilities,checking,Hāsilpur,PKR,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet
125,11/3/2022,8139.45,deposit,Aimbu,entertainment,credit card,Xinan,CNY,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros
126,11/5/2022,5082.19,deposit,Yakidoo,utilities,checking,Sukarama,IDR,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt
127,11/7/2022,9052.44,deposit,Buzzshare,entertainment,savings,Majan,IDR,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan
128,11/2/2022,3068.32,transfer,Topiczoom,transportation,credit card,Cabangan,PHP,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer
129,11/26/2022,4339.3,withdrawal,Devify,entertainment,checking,Warungawi,IDR,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est
130,11/7/2022,4241.85,withdrawal,Gabspot,entertainment,credit card,Moravská Nová Ves,CZK,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed
131,11/19/2022,7032.23,deposit,Oba,groceries,savings,Azenhas do Mar,EUR,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut
132,11/23/2022,2767.79,deposit,Leexo,groceries,savings,Young America,USD,diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt
133,11/27/2022,8383.12,deposit,Wordtune,utilities,credit card,Kudang,IDR,at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam
134,11/12/2022,5459.63,transfer,Npath,entertainment,credit card,Florestópolis,BRL,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis
135,11/6/2022,1774.13,transfer,Layo,utilities,credit card,Katrineholm,SEK,sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus
136,11/19/2022,4883.09,deposit,Gabvine,entertainment,savings,Thanh Xuân,VND,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget
137,11/7/2022,292.16,transfer,Meemm,groceries,savings,Tangqian,CNY,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra
138,11/12/2022,6837.75,withdrawal,Devify,groceries,credit card,Mandaguari,BRL,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin
139,11/4/2022,4583.87,transfer,Eayo,utilities,credit card,Ad Darbāsīyah,SYP,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non
140,11/27/2022,7401.24,transfer,Aibox,groceries,checking,Bastan,RUB,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non
141,11/1/2022,9391.02,transfer,Rhyzio,utilities,credit card,Bucheon-si,KRW,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla
142,11/7/2022,8423.44,deposit,Rhyloo,groceries,credit card,Urug,IDR,in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus
143,11/18/2022,7372.04,transfer,Chatterbridge,entertainment,checking,Bangelan,IDR,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis
144,11/29/2022,3066.32,transfer,Vidoo,transportation,checking,Dera Bugti,PKR,sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at
145,11/14/2022,3673.3,transfer,Yamia,groceries,savings,Fresno,USD,nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id
146,11/24/2022,7456.74,transfer,Yacero,entertainment,credit card,Hwado,KRW,venenatis tristique fusce congue diam id ornare imperdiet sapien urna
147,11/13/2022,1327.01,transfer,Skyble,entertainment,savings,Steinkjer,NOK,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit
148,11/13/2022,6400.56,transfer,Tagopia,utilities,credit card,Petite Anse,HTG,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit
149,11/3/2022,6371.77,deposit,Voolith,transportation,checking,Tīkāpur,NPR,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida
150,11/3/2022,9918.06,withdrawal,Devpoint,entertainment,credit card,Tingo María,PEN,molestie lorem quisque ut erat curabitur gravida nisi at nibh in
151,11/11/2022,4970.82,withdrawal,Meevee,utilities,savings,Chervyen’,BYR,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer
152,11/13/2022,4601.15,transfer,Twitterbridge,entertainment,savings,Крушево,MKD,neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut
153,11/22/2022,6669.39,withdrawal,Kaymbo,groceries,credit card,Abades,EUR,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in
154,11/9/2022,3250.01,deposit,Demivee,groceries,savings,Minapan,PHP,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis
155,11/8/2022,6529.6,transfer,Feedbug,transportation,savings,Niemodlin,PLN,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id
156,11/18/2022,1158.87,deposit,Browsebug,transportation,credit card,Junqueiro,EUR,amet justo morbi ut odio cras mi pede malesuada in imperdiet
157,11/8/2022,513.32,withdrawal,Plambee,utilities,checking,Kiryandongo,UGX,erat volutpat in congue etiam justo etiam pretium iaculis justo in hac
158,11/27/2022,4772.73,withdrawal,Kanoodle,transportation,savings,Chlumčany,CZK,aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat
159,11/29/2022,6798.18,withdrawal,Eidel,groceries,credit card,Srbica,MKD,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper
160,11/26/2022,1366.89,withdrawal,Oyonder,transportation,savings,Temizhbekskaya,RUB,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris
161,11/15/2022,1156.88,deposit,Bluejam,groceries,credit card,Imbituva,BRL,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus
162,11/28/2022,7024.88,transfer,Meemm,entertainment,savings,San Ramon,PHP,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit
163,11/26/2022,864.01,transfer,Dynabox,utilities,checking,Hagondange,EUR,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede
164,11/25/2022,9035.1,transfer,Skyble,transportation,checking,Horvati,HRK,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque
165,11/18/2022,5669.35,withdrawal,Edgeblab,transportation,savings,Markaz Mudhaykirah,YER,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus
